  Package                              Version  Build                Channel                          Size
  + r-diffobj                            0.3.4  r36hcfec24a_0        conda-forge/linux-64          1022 KB
  + r-digest                            0.6.27  r36h03ef668_0        conda-forge/linux-64           211 KB
  + r-dplyr                              1.0.6  r36h03ef668_1        conda-forge/linux-64             1 MB
  + r-dynamictreecut                    1.63_1  r36h6115d3f_1003     conda-forge/noarch             102 KB
  + r-ellipsis                           0.3.2  r36hcfec24a_0        conda-forge/linux-64            42 KB
  + r-europepmc                            0.4  r36h6115d3f_0        conda-forge/noarch             251 KB
  + r-evaluate                            0.14  r36h6115d3f_2        conda-forge/noarch              81 KB
  + r-expm                             0.999_6  r36h52d45c5_0        conda-forge/linux-64           222 KB
  + r-fansi                              0.4.2  r36hcfec24a_0        conda-forge/linux-64           199 KB
  + r-farver                             2.1.0  r36h03ef668_0        conda-forge/linux-64             1 MB
  + r-fastmap                            1.1.0  r36h03ef668_0        conda-forge/linux-64            69 KB
  + r-fastmatch                          1.1_0  r36hcdcec82_1005     conda-forge/linux-64            46 KB
  + r-foreign                           0.8_76  r36hcdcec82_1        conda-forge/linux-64           268 KB
  + r-formatr                              1.9  r36hc72bb7e_0        conda-forge/noarch             157 KB
  + r-futile.logger                      1.4.3  r36h6115d3f_1003     conda-forge/noarch             108 KB
  + r-futile.options                     1.0.1  r36h6115d3f_1002     conda-forge/noarch              27 KB
  + r-generics                           0.1.0  r36hc72bb7e_0        conda-forge/noarch              83 KB
  + r-ggforce                            0.3.3  r36h03ef668_0        conda-forge/linux-64             2 MB
  + r-ggplot2                            3.3.3  r36hc72bb7e_0        conda-forge/noarch               4 MB
  + r-ggplotify                          0.0.7  r36hc72bb7e_0        conda-forge/noarch             216 KB
  + r-ggraph                             2.0.5  r36h03ef668_0        conda-forge/linux-64             4 MB
  + r-ggrepel                            0.9.1  r36h03ef668_0        conda-forge/linux-64           429 KB
  + r-ggridges                           0.5.3  r36hc72bb7e_0        conda-forge/noarch               2 MB
  + r-glue                               1.4.2  r36hcfec24a_0        conda-forge/linux-64           141 KB
  + r-graphlayouts                       0.7.1  r36h1b71b39_0        conda-forge/linux-64             2 MB
  + r-gridextra                            2.3  r36h6115d3f_1003     conda-forge/noarch               1 MB
  + r-gridgraphics                       0.5_1  r36hc72bb7e_0        conda-forge/noarch             263 KB
  + r-gtable                             0.3.0  r36h6115d3f_3        conda-forge/noarch             423 KB
  + r-hms                                1.1.0  r36hc72bb7e_0        conda-forge/noarch             106 KB
  + r-httr                               1.4.2  r36h6115d3f_0        conda-forge/noarch             493 KB
  + r-igraph                             1.2.6  r36he0372cf_1        conda-forge/linux-64             4 MB
  + r-isoband                            0.2.4  r36h03ef668_0        conda-forge/linux-64             2 MB
  + r-jsonlite                           1.7.2  r36hcfec24a_0        conda-forge/linux-64           462 KB
  + r-kernsmooth                       2.23_20  r36h742201e_0        conda-forge/linux-64           105 KB
  + r-labeling                           0.4.2  r36h142f84f_0        conda-forge/noarch              67 KB
  + r-lambda.r                           1.2.4  r36h6115d3f_1        conda-forge/noarch             120 KB
  + r-lattice                          0.20_44  r36hcfec24a_0        conda-forge/linux-64             1 MB
  + r-lifecycle                          1.0.0  r36hc72bb7e_0        conda-forge/noarch              97 KB
  + r-linkcomm                          1.0_14  r36h03ef668_0        conda-forge/linux-64           891 KB
  + r-magrittr                           2.0.1  r36hcfec24a_1        conda-forge/linux-64           212 KB
  + r-mass                              7.3_54  r36hcfec24a_0        conda-forge/linux-64             1 MB
  + r-matrix                             1.3_3  r36he454529_0        conda-forge/linux-64             4 MB
  + r-mcl                                  1.0  r36h6115d3f_1002     conda-forge/noarch              30 KB
  + r-memoise                            2.0.0  r36hc72bb7e_0        conda-forge/noarch              56 KB
  + r-mgcv                              1.8_35  r36he454529_0        conda-forge/linux-64             3 MB
  + r-mime                                0.10  r36hcfec24a_0        conda-forge/linux-64            51 KB
  + r-munsell                            0.5.0  r36h6115d3f_1003     conda-forge/noarch             246 KB
  + r-nlme                             3.1_152  r36h859d828_0        conda-forge/linux-64             2 MB
  + r-nnet                              7.3_16  r36hcfec24a_0        conda-forge/linux-64           132 KB
  + r-openssl                            1.4.4  r36he36bf35_0        conda-forge/linux-64             1 MB
  + r-pillar                             1.6.1  r36hc72bb7e_0        conda-forge/noarch             970 KB
  + r-pkgconfig                          2.0.3  r36h6115d3f_1        conda-forge/noarch              24 KB
  + r-pkgload                            1.2.1  r36h03ef668_0        conda-forge/linux-64           169 KB
  + r-plogr                              0.2.0  r36h6115d3f_1003     conda-forge/noarch              19 KB
  + r-plyr                               1.8.6  r36h0357c0b_1        conda-forge/linux-64           833 KB
  + r-polyclip                          1.10_0  r36h0357c0b_2        conda-forge/linux-64           128 KB
  + r-praise                             1.0.0  r36h6115d3f_1004     conda-forge/noarch              23 KB
  + r-prettyunits                        1.1.1  r36h6115d3f_1        conda-forge/noarch              41 KB
  + r-processx                           3.5.2  r36hcfec24a_0        conda-forge/linux-64           315 KB
  + r-progress                           1.2.2  r36h6115d3f_2        conda-forge/noarch              90 KB
  + r-ps                                 1.6.0  r36hcfec24a_0        conda-forge/linux-64           299 KB
  + r-purrr                              0.3.4  r36hcfec24a_1        conda-forge/linux-64           410 KB
  + r-r6                                 2.5.0  r36hc72bb7e_0        conda-forge/noarch              89 KB
  + r-rappdirs                           0.3.3  r36hcfec24a_0        conda-forge/linux-64            51 KB
  + r-rcolorbrewer                       1.1_2  r36h6115d3f_1003     conda-forge/noarch              59 KB
  + r-rcpp                               1.0.6  r36h03ef668_0        conda-forge/linux-64             2 MB
  + r-rcpparmadillo                 0.10.4.0.0  r36h306847c_0        conda-forge/linux-64             1 MB
  + r-rcppeigen                      0.3.3.9.1  r36h306847c_0        conda-forge/linux-64             2 MB
  + r-recommended                          3.6  r36_1004             conda-forge/noarch               4 KB
  + r-rematch2                           2.1.2  r36h6115d3f_1        conda-forge/noarch              52 KB
  + r-reshape2                           1.4.4  r36h0357c0b_1        conda-forge/linux-64           135 KB
  + r-rlang                             0.4.11  r36hcfec24a_0        conda-forge/linux-64             1 MB
  + r-rpart                             4.1_15  r36hcfec24a_2        conda-forge/linux-64           744 KB
  + r-rprojroot                          2.0.2  r36hc72bb7e_0        conda-forge/noarch             110 KB
  + r-rsqlite                            2.2.5  r36h03ef668_0        conda-forge/linux-64             1 MB
  + r-rstudioapi                          0.13  r36hc72bb7e_0        conda-forge/noarch             281 KB
  + r-rvcheck                            0.1.8  r36h6115d3f_1        conda-forge/noarch              48 KB
  + r-scales                             1.1.1  r36h6115d3f_0        conda-forge/noarch             558 KB
  + r-snow                               0.4_3  r36h6115d3f_1002     conda-forge/noarch             124 KB
  + r-spatial                           7.3_14  r36hcfec24a_0        conda-forge/linux-64           155 KB
  + r-stringi                            1.6.2  r36hcabe038_0        conda-forge/linux-64           849 KB
  + r-stringr                            1.4.0  r36h6115d3f_2        conda-forge/noarch             209 KB
  + r-survival                          3.2_11  r36hcfec24a_0        conda-forge/linux-64             6 MB
  + r-sys                                  3.4  r36hcfec24a_0        conda-forge/linux-64            48 KB
  + r-testthat                           3.0.2  r36h03ef668_0        conda-forge/linux-64             2 MB
  + r-tibble                             3.1.2  r36hcfec24a_0        conda-forge/linux-64           735 KB
  + r-tidygraph                          1.2.0  r36h0357c0b_0        conda-forge/linux-64           529 KB
  + r-tidyr                              1.1.3  r36h03ef668_0        conda-forge/linux-64           806 KB
  + r-tidyselect                         1.1.1  r36hc72bb7e_0        conda-forge/linux-64           196 KB
  + r-triebeard                          0.3.0  r36he1b5a44_1003     conda-forge/linux-64           179 KB
  + r-tweenr                             1.0.2  r36h03ef668_0        conda-forge/linux-64           344 KB
  + r-upsetr                             1.4.0  r36h6115d3f_2        conda-forge/noarch               4 MB
  + r-urltools                           1.7.3  r36h0357c0b_2        conda-forge/linux-64           308 KB
  + r-utf8                               1.2.1  r36hcfec24a_0        conda-forge/linux-64           162 KB
  + r-varhandle                          2.0.5  r36h6115d3f_1        conda-forge/noarch              79 KB
  + r-vctrs                              0.3.8  r36hcfec24a_1        conda-forge/linux-64             1 MB
  + r-viridis                            0.6.1  r36hc72bb7e_0        conda-forge/noarch               3 MB
  + r-viridislite                        0.4.0  r36hc72bb7e_0        conda-forge/noarch               1 MB
  + r-waldo                              0.2.5  r36hc72bb7e_0        conda-forge/noarch              78 KB
  + r-withr                              2.4.2  r36hc72bb7e_0        conda-forge/noarch             220 KB
  + r-xml2                               1.3.2  r36h0357c0b_1        conda-forge/linux-64           249 KB
  + readline                               8.1  h46c0cb4_0           conda-forge/linux-64           Cached
  + sed                                    4.8  he412f7d_0           conda-forge/linux-64           264 KB
  + sysroot_linux-64                      2.12  he073ed8_14          conda-forge/noarch              32 MB
  + tk                                  8.6.11  h27826a3_1           conda-forge/linux-64           Cached
  + tktable                               2.10  hb7b940f_3           conda-forge/linux-64            89 KB
  + xorg-kbproto                         1.0.7  h7f98852_1002        conda-forge/linux-64            27 KB
  + xorg-libice                         1.0.10  h7f98852_0           conda-forge/linux-64            58 KB
  + xorg-libsm                           1.2.3  hd9c2040_1000        conda-forge/linux-64            26 KB
  + xorg-libx11                          1.7.2  h7f98852_0           conda-forge/linux-64           941 KB
  + xorg-libxau                          1.0.9  h7f98852_0           conda-forge/linux-64            13 KB
  + xorg-libxdmcp                        1.1.3  h7f98852_0           conda-forge/linux-64            19 KB
  + xorg-libxext                         1.3.4  h7f98852_1           conda-forge/linux-64            54 KB
  + xorg-libxrender                     0.9.10  h7f98852_1003        conda-forge/linux-64            32 KB
  + xorg-renderproto                    0.11.1  h7f98852_1002        conda-forge/linux-64             9 KB
  + xorg-xextproto                       7.3.0  h7f98852_1002        conda-forge/linux-64            28 KB
  + xorg-xproto                         7.0.31  h7f98852_1007        conda-forge/linux-64            73 KB
  + xz                                   5.2.5  h516909a_1           conda-forge/linux-64           Cached
  + zlib                                1.2.11  h516909a_1010        conda-forge/linux-64           Cached
  + zstd                                 1.5.0  ha95c52a_0           conda-forge/linux-64           Cached

  Summary:

  Install: 240 packages

  Total download: 319 MB

────────────────────────────────────────────────────────────────────────────────────────────────────────────

Updating build index: /home/vsts/conda/conda-bld

TEST START: /tmp/tmp_ln_g_pd/linux-64/bioconductor-mirsponge-1.10.0-r36he1b5a44_1.tar.bz2

## Package Plan ##

  environment location: /home/vsts/conda/conda-bld/bioconductor-mirsponge_1631736234530/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold


The following NEW packages will be INSTALLED:

    _libgcc_mutex:                0.1-conda_forge            conda-forge            
    _openmp_mutex:                4.5-1_gnu                  conda-forge            
    _r-mutex:                     1.0.1-anacondar_1          conda-forge            
    binutils_impl_linux-64:       2.36.1-h193b22a_2          conda-forge            
    binutils_linux-64:            2.36-hf3e587d_1            conda-forge            
    bioconductor-annotationdbi:   1.46.0-r36_1               bioconda               
    bioconductor-biobase:         2.44.0-r36h516909a_1       bioconda               
    bioconductor-biocgenerics:    0.30.0-r36_1               bioconda               
    bioconductor-biocparallel:    1.18.0-r36he1b5a44_1       bioconda               
    bioconductor-clusterprofiler: 3.12.0-r36_1               bioconda               
    bioconductor-do.db:           2.9-0                      bioconda               
    bioconductor-dose:            3.10.2-r36_0               bioconda               
    bioconductor-enrichplot:      1.4.0-r36_1                bioconda               
    bioconductor-fgsea:           1.10.0-r36he1b5a44_1       bioconda               
    bioconductor-go.db:           3.8.2-r36_1                bioconda               
    bioconductor-gosemsim:        2.10.0-r36he1b5a44_1       bioconda               
    bioconductor-graph:           1.62.0-r36h516909a_1       bioconda               
    bioconductor-graphite:        1.30.0-r36_1               bioconda               
    bioconductor-iranges:         2.18.2-r36h516909a_0       bioconda               
    bioconductor-mirsponge:       1.10.0-r36he1b5a44_1       file:///tmp/tmp_ln_g_pd
    bioconductor-org.hs.eg.db:    3.8.2-r36_1                bioconda               
    bioconductor-qvalue:          2.16.0-r36_1               bioconda               
    bioconductor-reactome.db:     1.68.0-r36_1               bioconda               
    bioconductor-reactomepa:      1.28.0-r36_1               bioconda               
    bioconductor-s4vectors:       0.22.0-r36h516909a_1       bioconda               
    bwidget:                      1.9.14-ha770c72_0          conda-forge            
    bzip2:                        1.0.8-h7f98852_4           conda-forge            
    c-ares:                       1.17.2-h7f98852_0          conda-forge            
    ca-certificates:              2021.5.30-ha878542_0       conda-forge            
    cairo:                        1.16.0-h6cf1ce9_1008       conda-forge            
    curl:                         7.79.0-hea6ffbf_0          conda-forge            
    font-ttf-dejavu-sans-mono:    2.37-hab24e00_0            conda-forge            
    font-ttf-inconsolata:         3.000-h77eed37_0           conda-forge            
    font-ttf-source-code-pro:     2.038-h77eed37_0           conda-forge            
    font-ttf-ubuntu:              0.83-hab24e00_0            conda-forge            
    fontconfig:                   2.13.1-hba837de_1005       conda-forge            
    fonts-conda-ecosystem:        1-0                        conda-forge            
    fonts-conda-forge:            1-0                        conda-forge            
    freetype:                     2.10.4-h0708190_1          conda-forge            
    fribidi:                      1.0.10-h36c2ea0_0          conda-forge            
    gcc_impl_linux-64:            9.4.0-h03d3576_8           conda-forge            
    gcc_linux-64:                 9.4.0-h391b98a_1           conda-forge            
    gettext:                      0.19.8.1-h73d1719_1006     conda-forge            
    gfortran_impl_linux-64:       9.4.0-h0003116_8           conda-forge            
    gfortran_linux-64:            9.4.0-hf0ab688_1           conda-forge            
    gmp:                          6.2.1-h58526e2_0           conda-forge            
    graphite2:                    1.3.13-h58526e2_1001       conda-forge            
    gsl:                          2.6-he838d99_2             conda-forge            
    gxx_impl_linux-64:            9.4.0-h03d3576_8           conda-forge            
    gxx_linux-64:                 9.4.0-h0316aca_1           conda-forge            
    harfbuzz:                     2.9.1-h83ec7ef_0           conda-forge            
    icu:                          68.1-h58526e2_0            conda-forge            
    jbig:                         2.1-h7f98852_2003          conda-forge            
    jpeg:                         9d-h36c2ea0_0              conda-forge            
    kernel-headers_linux-64:      2.6.32-he073ed8_14         conda-forge            
    krb5:                         1.19.2-hcc1bbae_0          conda-forge            
    ld_impl_linux-64:             2.36.1-hea4e1c9_2          conda-forge            
    lerc:                         2.2.1-h9c3ff4c_0           conda-forge            
    libblas:                      3.9.0-11_linux64_openblas  conda-forge            
    libcblas:                     3.9.0-11_linux64_openblas  conda-forge            
    libcurl:                      7.79.0-h2574ce0_0          conda-forge            
    libdeflate:                   1.7-h7f98852_5             conda-forge            
    libedit:                      3.1.20191231-he28a2e2_2    conda-forge            
    libev:                        4.33-h516909a_1            conda-forge            
    libffi:                       3.4.2-h9c3ff4c_1           conda-forge            
    libgcc-devel_linux-64:        9.4.0-hd854feb_8           conda-forge            
    libgcc-ng:                    11.2.0-h1d223b6_8          conda-forge            
    libgfortran-ng:               11.2.0-h69a702a_8          conda-forge            
    libgfortran5:                 11.2.0-h5c6108e_8          conda-forge            
    libglib:                      2.68.4-h174f98d_1          conda-forge            
    libgomp:                      11.2.0-h1d223b6_8          conda-forge            
    libiconv:                     1.16-h516909a_0            conda-forge            
    liblapack:                    3.9.0-11_linux64_openblas  conda-forge            
    libnghttp2:                   1.43.0-h812cca2_0          conda-forge            
    libopenblas:                  0.3.17-pthreads_h8fe5266_1 conda-forge            
    libpng:                       1.6.37-h21135ba_2          conda-forge            
    libsanitizer:                 9.4.0-h79bfe98_8           conda-forge            
    libssh2:                      1.10.0-ha56f1ee_0          conda-forge            
    libstdcxx-devel_linux-64:     9.4.0-hd854feb_8           conda-forge            
    libstdcxx-ng:                 11.2.0-he4da1e4_8          conda-forge            
    libtiff:                      4.3.0-hf544144_1           conda-forge            
    libuuid:                      2.32.1-h7f98852_1000       conda-forge            
    libwebp-base:                 1.2.1-h7f98852_0           conda-forge            
    libxcb:                       1.13-h7f98852_1003         conda-forge            
    libxml2:                      2.9.12-h72842e0_0          conda-forge            
    lz4-c:                        1.9.3-h9c3ff4c_1           conda-forge            
    make:                         4.3-hd18ef5c_1             conda-forge            
    ncurses:                      6.2-h58526e2_4             conda-forge            
    openssl:                      1.1.1l-h7f98852_0          conda-forge            
    pango:                        1.48.10-hb8ff022_0         conda-forge            
    pcre:                         8.45-h9c3ff4c_0            conda-forge            
    pixman:                       0.40.0-h36c2ea0_0          conda-forge            
    pthread-stubs:                0.4-h36c2ea0_1001          conda-forge            
    r:                            3.6-r36_1004               conda-forge            
    r-askpass:                    1.1-r36hcfec24a_2          conda-forge            
    r-assertthat:                 0.2.1-r36h6115d3f_2        conda-forge            
    r-backports:                  1.2.1-r36hcfec24a_0        conda-forge            
    r-base:                       3.6.3-hbcea092_8           conda-forge            
    r-bh:                         1.75.0_0-r36hc72bb7e_0     conda-forge            
    r-biocmanager:                1.30.15-r36hc72bb7e_0      conda-forge            
    r-bit:                        4.0.4-r36hcfec24a_0        conda-forge            
    r-bit64:                      4.0.5-r36hcfec24a_0        conda-forge            
    r-blob:                       1.2.1-r36h6115d3f_1        conda-forge            
    r-boot:                       1.3_28-r36hc72bb7e_0       conda-forge            
    r-brio:                       1.1.2-r36hcfec24a_0        conda-forge            
    r-cachem:                     1.0.5-r36hcfec24a_0        conda-forge            
    r-callr:                      3.7.0-r36hc72bb7e_0        conda-forge            
    r-checkmate:                  2.0.0-r36hcdcec82_1        conda-forge            
    r-class:                      7.3_19-r36hcfec24a_0       conda-forge            
    r-cli:                        2.5.0-r36hc72bb7e_0        conda-forge            
    r-cluster:                    2.1.2-r36h859d828_0        conda-forge            
    r-codetools:                  0.2_18-r36hc72bb7e_0       conda-forge            
    r-colorspace:                 2.0_1-r36hcfec24a_0        conda-forge            
    r-corpcor:                    1.6.9-r36h6115d3f_1003     conda-forge            
    r-cowplot:                    1.1.1-r36hc72bb7e_0        conda-forge            
    r-crayon:                     1.4.1-r36hc72bb7e_0        conda-forge            
    r-curl:                       4.3.1-r36hcfec24a_0        conda-forge            
    r-data.table:                 1.14.0-r36hcfec24a_0       conda-forge            
    r-dbi:                        1.1.1-r36hc72bb7e_0        conda-forge            
