Updating build index: /Users/runner/conda/conda-bld

TEST START: /var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmpqcw7yvwd/noarch/seq2science-0.5.6-pypyhdfd78af_0.tar.bz2
Reloading output folder: /Users/runner/conda/conda-bld
  Package                          Version  Build               Channel                                                                   Size
  + reproc                          14.2.3  h0d85af4_0          conda-forge/osx-64                                                      Cached
  + reproc-cpp                      14.2.3  he49afe7_0          conda-forge/osx-64                                                      Cached
  + requests                        2.25.1  pyhd3deb0d_0        conda-forge/noarch                                                       51 KB
  + requests-ftp                     0.3.1  py38h32f6830_0      conda-forge/osx-64                                                       14 KB
  + ruamel_yaml                    0.15.80  py38h96a0964_1004   conda-forge/osx-64                                                      245 KB
  + seq2science                      0.5.6  pypyhdfd78af_0      /var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmpqcw7yvwd/noarch     183 KB
  + setuptools                      58.3.0  py38h50d1736_0      conda-forge/osx-64                                                        1 MB
  + six                             1.16.0  pyh6c4a22f_0        conda-forge/noarch                                                      Cached
  + smmap                            3.0.5  pyh44b312d_0        conda-forge/noarch                                                       22 KB
  + snakemake-minimal               5.18.1  py_0                bioconda/noarch                                                         171 KB
  + sqlite                          3.36.0  h23a322b_2          conda-forge/osx-64                                                      Cached
  + tk                              8.6.11  h5dbffcc_1          conda-forge/osx-64                                                      Cached
  + toposort                           1.7  pyhd8ed1ab_0        conda-forge/noarch                                                       12 KB
  + tornado                            6.1  py38h96a0964_1      conda-forge/osx-64                                                      645 KB
  + tqdm                            4.55.1  pyhd8ed1ab_0        conda-forge/noarch                                                       73 KB
  + trackhub                0.1.2019.12.24  pyh864c0ab_1        bioconda/noarch                                                         149 KB
  + traitlets                        5.1.1  pyhd8ed1ab_0        conda-forge/noarch                                                       82 KB
  + typing_extensions             3.10.0.2  pyha770c72_0        conda-forge/noarch                                                      Cached
  + ucsc-bedtogenepred                 377  h516baf0_1          bioconda/osx-64                                                         841 KB
  + ucsc-genepredtobed                 377  h516baf0_3          bioconda/osx-64                                                         838 KB
  + ucsc-genepredtogtf                 377  h516baf0_3          bioconda/osx-64                                                         842 KB
  + ucsc-gff3togenepred                377  h516baf0_1          bioconda/osx-64                                                         848 KB
  + ucsc-gtftogenepred                 377  h516baf0_3          bioconda/osx-64                                                         839 KB
  + urllib3                         1.26.7  pyhd8ed1ab_0        conda-forge/noarch                                                      Cached
  + wheel                           0.37.0  pyhd8ed1ab_1        conda-forge/noarch                                                      Cached
  + wrapt                           1.13.2  py38h96a0964_0      conda-forge/osx-64                                                       44 KB
  + xdg                              5.0.1  pyhd8ed1ab_0        conda-forge/noarch                                                        8 KB
  + xmltodict                       0.12.0  py_0                conda-forge/noarch                                                       11 KB
  + xz                               5.2.5  haf1e3a3_1          conda-forge/osx-64                                                      Cached
  + yaml                             0.2.5  haf1e3a3_0          conda-forge/osx-64                                                      Cached
  + zipp                             3.6.0  pyhd8ed1ab_0        conda-forge/noarch                                                      Cached
  + zlib                            1.2.11  h9173be1_1013       conda-forge/osx-64                                                      Cached
  + zstd                             1.5.0  h582d3a0_0          conda-forge/osx-64                                                      Cached

  Summary:

  Install: 144 packages

  Total download: 67 MB

────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────


## Package Plan ##

  environment location: /Users/runner/conda/conda-bld/seq2science_1635534982445/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placeho


The following NEW packages will be INSTALLED:

    appdirs:                1.4.4-pyh9f0ad1d_0          conda-forge                                                        
    argcomplete:            1.12.2-pyhd8ed1ab_0         conda-forge                                                        
    attrs:                  21.2.0-pyhd8ed1ab_0         conda-forge                                                        
    biopython:              1.74-py38h0b31af3_0         conda-forge                                                        
    biothings_client:       0.2.6-pyh5e36f6f_0          bioconda                                                           
    boltons:                21.0.0-pyhd8ed1ab_0         conda-forge                                                        
    brotlipy:               0.7.0-py38h96a0964_1001     conda-forge                                                        
    bucketcache:            0.12.1-py38h32f6830_2       conda-forge                                                        
    bzip2:                  1.0.8-h0d85af4_4            conda-forge                                                        
    c-ares:                 1.18.1-h0d85af4_0           conda-forge                                                        
    ca-certificates:        2021.10.8-h033912b_0        conda-forge                                                        
    certifi:                2021.10.8-py38h50d1736_0    conda-forge                                                        
    cffi:                   1.14.6-py38h1a44b6c_1       conda-forge                                                        
    chardet:                4.0.0-py38h50d1736_1        conda-forge                                                        
    click:                  8.0.3-py38h50d1736_0        conda-forge                                                        
    colorama:               0.4.4-pyh9f0ad1d_0          conda-forge                                                        
    conda:                  4.9.2-py38h50d1736_0        conda-forge                                                        
    conda-package-handling: 1.7.3-py38h96a0964_0        conda-forge                                                        
    configargparse:         1.5.3-pyhd8ed1ab_0          conda-forge                                                        
    cryptography:           35.0.0-py38h56c4533_1       conda-forge                                                        
    cycler:                 0.11.0-pyhd8ed1ab_0         conda-forge                                                        
    datrie:                 0.8.2-py38h96a0964_2        conda-forge                                                        
    decorator:              5.1.0-pyhd8ed1ab_0          conda-forge                                                        
    dnspython:              2.1.0-pyhd8ed1ab_0          conda-forge                                                        
    docutils:               0.18-py38h50d1736_0         conda-forge                                                        
    filelock:               3.0.12-pyh9f0ad1d_0         conda-forge                                                        
    freetype:               2.10.4-h4cff582_1           conda-forge                                                        
    genomepy:               0.10.0-pyhdfd78af_0         bioconda                                                           
    gitdb:                  4.0.9-pyhd8ed1ab_0          conda-forge                                                        
    gitpython:              3.1.24-pyhd8ed1ab_0         conda-forge                                                        
    icu:                    69.1-he49afe7_0             conda-forge                                                        
    idna:                   2.10-pyh9f0ad1d_0           conda-forge                                                        
    importlib-metadata:     4.8.1-py38h50d1736_0        conda-forge                                                        
    importlib_metadata:     1.5.0-py38_0                conda-forge                                                        
    ipython_genutils:       0.2.0-py_1                  conda-forge                                                        
    jbig:                   2.1-h0d85af4_2003           conda-forge                                                        
    joblib:                 1.1.0-pyhd8ed1ab_0          conda-forge                                                        
    jpeg:                   9d-hbcb3906_0               conda-forge                                                        
    jsonschema:             4.1.2-pyhd8ed1ab_0          conda-forge                                                        
    jupyter_core:           4.9.1-py38h50d1736_0        conda-forge                                                        
    kiwisolver:             1.3.2-py38h12bbefe_0        conda-forge                                                        
    krb5:                   1.19.2-hcfbf3a7_2           conda-forge                                                        
    lcms2:                  2.12-h577c468_0             conda-forge                                                        
    lerc:                   3.0-he49afe7_0              conda-forge                                                        
    libarchive:             3.5.2-h2b60450_1            conda-forge                                                        
    libblas:                3.9.0-12_osx64_openblas     conda-forge                                                        
    libcblas:               3.9.0-12_osx64_openblas     conda-forge                                                        
    libcurl:                7.79.1-hf45b732_1           conda-forge                                                        
    libcxx:                 12.0.1-habf9029_0           conda-forge                                                        
    libdeflate:             1.8-h0d85af4_0              conda-forge                                                        
    libedit:                3.1.20191231-h0678c8f_2     conda-forge                                                        
    libev:                  4.33-haf1e3a3_1             conda-forge                                                        
    libffi:                 3.4.2-he49afe7_4            conda-forge                                                        
    libgfortran:            5.0.0-9_3_0_h6c81a4c_23     conda-forge                                                        
    libgfortran5:           9.3.0-h6c81a4c_23           conda-forge                                                        
    libiconv:               1.16-haf1e3a3_0             conda-forge                                                        
    liblapack:              3.9.0-12_osx64_openblas     conda-forge                                                        
    libnghttp2:             1.43.0-h6f36284_1           conda-forge                                                        
    libopenblas:            0.3.18-openmp_h3351f45_0    conda-forge                                                        
    libpng:                 1.6.37-h7cec526_2           conda-forge                                                        
    libprotobuf:            3.18.1-hcf210ce_0           conda-forge                                                        
    libsolv:                0.7.19-hcf210ce_5           conda-forge                                                        
    libssh2:                1.10.0-h52ee1ee_2           conda-forge                                                        
    libtiff:                4.3.0-hd146c10_2            conda-forge                                                        
    libuuid:                2.32.1-h35c211d_1000        conda-forge                                                        
    libwebp-base:           1.2.1-h0d85af4_0            conda-forge                                                        
    libxml2:                2.9.12-h7e28ab6_1           conda-forge                                                        
    libzlib:                1.2.11-h9173be1_1013        conda-forge                                                        
    llvm-openmp:            12.0.1-hda6cdc1_1           conda-forge                                                        
    logbook:                1.5.3-py38h5406a74_4        conda-forge                                                        
    loguru:                 0.5.3-py38h50d1736_2        conda-forge                                                        
    lz4-c:                  1.9.3-he49afe7_1            conda-forge                                                        
    lzo:                    2.10-haf1e3a3_1000          conda-forge                                                        
    mamba:                  0.7.14-py38hb989c8f_0       conda-forge                                                        
    matplotlib-base:        3.3.2-py38h9bfd75d_1        conda-forge                                                        
    mygene:                 3.2.2-pyh5e36f6f_0          bioconda                                                           
    mysql-common:           8.0.27-h694c41f_1           conda-forge                                                        
    mysql-connector-c:      6.1.11-h0f02589_1007        conda-forge                                                        
    mysql-connector-python: 8.0.27-py38h1eb658b_0       conda-forge                                                        
    mysql-libs:             8.0.27-h115446f_1           conda-forge                                                        
    nbformat:               5.1.3-pyhd8ed1ab_0          conda-forge                                                        
    ncurses:                6.2-h2e338ed_4              conda-forge                                                        
    norns:                  0.1.6-pyh5e36f6f_0          bioconda                                                           
    nose:                   1.3.7-py38h32f6830_1004     conda-forge                                                        
    numpy:                  1.21.3-py38h49b9922_0       conda-forge                                                        
    olefile:                0.46-pyh9f0ad1d_1           conda-forge                                                        
    openjpeg:               2.4.0-h6e7aa92_1            conda-forge                                                        
    openssl:                1.1.1l-h0d85af4_0           conda-forge                                                        
    pandas:                 1.2.0-py38he9f00de_1        conda-forge                                                        
    pandas_schema:          0.3.5-py_0                  conda-forge                                                        
    pathlib:                1.0.1-py38h50d1736_4        conda-forge                                                        
    pillow:                 8.3.2-py38hee640a0_0        conda-forge                                                        
    pip:                    21.3.1-pyhd8ed1ab_0         conda-forge                                                        
    protobuf:               3.18.1-py38ha048514_0       conda-forge                                                        
    psutil:                 5.8.0-py38h96a0964_1        conda-forge                                                        
    pycosat:                0.6.3-py38h96a0964_1006     conda-forge                                                        
    pycparser:              2.20-pyh9f0ad1d_2           conda-forge                                                        
    pyfaidx:                0.6.3.1-pyh5e36f6f_0        bioconda                                                           
    pyopenssl:              21.0.0-pyhd8ed1ab_0         conda-forge                                                        
    pyparsing:              3.0.3-pyhd8ed1ab_0          conda-forge                                                        
    pyrsistent:             0.17.3-py38h96a0964_2       conda-forge                                                        
    pysocks:                1.7.1-py38h50d1736_3        conda-forge                                                        
    pysradb:                1.0.1-py_0                  bioconda                                                           
    python:                 3.8.12-h17280f6_2_cpython   conda-forge                                                        
    python-dateutil:        2.8.2-pyhd8ed1ab_0          conda-forge                                                        
    python_abi:             3.8-2_cp38                  conda-forge                                                        
    pytz:                   2021.3-pyhd8ed1ab_0         conda-forge                                                        
    pyyaml:                 5.3.1-py38h5406a74_2        conda-forge                                                        
    ratelimiter:            1.2.0-py38h32f6830_1001     conda-forge                                                        
    readline:               8.1-h05e3726_0              conda-forge                                                        
    represent:              1.6.0-py38h4d0b108_2        conda-forge                                                        
    reproc:                 14.2.3-h0d85af4_0           conda-forge                                                        
    reproc-cpp:             14.2.3-he49afe7_0           conda-forge                                                        
    requests:               2.25.1-pyhd3deb0d_0         conda-forge                                                        
    requests-ftp:           0.3.1-py38h32f6830_0        conda-forge                                                        
    ruamel_yaml:            0.15.80-py38h96a0964_1004   conda-forge                                                        
    seq2science:            0.5.6-pypyhdfd78af_0        file:///var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmpqcw7yvwd
    setuptools:             58.3.0-py38h50d1736_0       conda-forge                                                        
    six:                    1.16.0-pyh6c4a22f_0         conda-forge                                                        
    smmap:                  3.0.5-pyh44b312d_0          conda-forge                                                        
    snakemake-minimal:      5.18.1-py_0                 bioconda                                                           
    sqlite:                 3.36.0-h23a322b_2           conda-forge                                                        
    tk:                     8.6.11-h5dbffcc_1           conda-forge                                                        
    toposort:               1.7-pyhd8ed1ab_0            conda-forge                                                        
    tornado:                6.1-py38h96a0964_1          conda-forge                                                        
    tqdm:                   4.55.1-pyhd8ed1ab_0         conda-forge                                                        
    trackhub:               0.1.2019.12.24-pyh864c0ab_1 bioconda                                                           
    traitlets:              5.1.1-pyhd8ed1ab_0          conda-forge                                                        
    typing_extensions:      3.10.0.2-pyha770c72_0       conda-forge                                                        
    ucsc-bedtogenepred:     377-h516baf0_1              bioconda                                                           
    ucsc-genepredtobed:     377-h516baf0_3              bioconda                                                           
    ucsc-genepredtogtf:     377-h516baf0_3              bioconda                                                           
    ucsc-gff3togenepred:    377-h516baf0_1              bioconda                                                           
    ucsc-gtftogenepred:     377-h516baf0_3              bioconda                                                           
    urllib3:                1.26.7-pyhd8ed1ab_0         conda-forge                                                        
    wheel:                  0.37.0-pyhd8ed1ab_1         conda-forge                                                        
    wrapt:                  1.13.2-py38h96a0964_0       conda-forge                                                        
    xdg:                    5.0.1-pyhd8ed1ab_0          conda-forge                                                        
    xmltodict:              0.12.0-py_0                 conda-forge                                                        
    xz:                     5.2.5-haf1e3a3_1            conda-forge                                                        
    yaml:                   0.2.5-haf1e3a3_0            conda-forge                                                        
    zipp:                   3.6.0-pyhd8ed1ab_0          conda-forge                                                        
    zlib:                   1.2.11-h9173be1_1013        conda-forge                                                        
    zstd:                   1.5.0-h582d3a0_0            conda-forge                                                        

Preparing transaction: ...working... done
Verifying transaction: ...working... done
Executing transaction: ...working... done
export PREFIX=/Users/runner/conda/conda-bld/seq2science_1635534982445/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placeho
export SRC_DIR=/Users/runner/conda/conda-bld/seq2science_1635534982445/test_tmp
$PREFIX/bin/seq2science
usage: seq2science [-h] [-v] {init,run,explain,clean,docs} ...

positional arguments:
  {init,run,explain,clean,docs}
    init                Initialise a workflow with an example config and
                        samples file.
    run                 Run a complete workflow.
    explain             Write a materials & methods section.
    clean               Remove all cached sample files and conda environments.
    docs                Take me to the docs!

optional arguments:
  -h, --help            show this help message and exit
  -v, --version         show program's version number and exit

Leaving build/test directories:
  Work:
 /Users/runner/conda/conda-bld/work 
  Test:
 /Users/runner/conda/conda-bld/test_tmp 
Leaving build/test environments:
  Test:
source activate  /Users/runner/conda/conda-bld/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_pla 
  Build:
source activate  /Users/runner/conda/conda-bld/_build_env 


