  Package                           Version  Build                  Channel                        Size
  + perl-carp                          1.38  pl526_3                bioconda/linux-64             15 KB
  + perl-common-sense                  3.74  pl526_2                bioconda/linux-64             11 KB
  + perl-compress-raw-bzip2           2.087  pl526he1b5a44_0        bioconda/linux-64             44 KB
  + perl-compress-raw-zlib            2.087  pl526hc9558a2_0        bioconda/linux-64             72 KB
  + perl-constant                      1.33  pl526_1                bioconda/linux-64             10 KB
  + perl-data-dumper                  2.173  pl526_0                bioconda/linux-64             35 KB
  + perl-encode                        2.88  pl526_1                bioconda/linux-64              2 MB
  + perl-exporter                      5.72  pl526_1                bioconda/linux-64             13 KB
  + perl-exporter-tiny             1.002001  pl526_0                bioconda/linux-64             23 KB
  + perl-extutils-makemaker            7.36  pl526_1                bioconda/linux-64            153 KB
  + perl-file-path                     2.16  pl526_0                bioconda/linux-64             17 KB
  + perl-file-temp                   0.2304  pl526_2                bioconda/linux-64             26 KB
  + perl-io-compress                  2.087  pl526he1b5a44_0        bioconda/linux-64             81 KB
  + perl-io-zlib                       1.10  pl526_2                bioconda/linux-64              9 KB
  + perl-json                          4.02  pl526_0                bioconda/linux-64             52 KB
  + perl-json-xs                       2.34  pl526h6bb024c_3        bioconda/linux-64             63 KB
  + perl-list-moreutils               0.428  pl526_1                bioconda/linux-64             28 KB
  + perl-list-moreutils-xs            0.428  pl526_0                bioconda/linux-64             43 KB
  + perl-mime-base64                   3.15  pl526_1                bioconda/linux-64             15 KB
  + perl-parent                       0.236  pl526_1                bioconda/linux-64              5 KB
  + perl-pathtools                     3.75  pl526h14c3975_1        bioconda/linux-64             41 KB
  + perl-scalar-list-utils             1.52  pl526h516909a_0        bioconda/linux-64             38 KB
  + perl-types-serialiser               1.0  pl526_2                bioconda/linux-64             10 KB
  + perl-uri                           1.76  pl526_0                bioconda/linux-64             55 KB
  + perl-xml-libxml                  2.0132  pl526h7ec2d77_1        bioconda/linux-64            260 KB
  + perl-xml-namespacesupport          1.12  pl526_0                bioconda/linux-64             11 KB
  + perl-xml-sax                       1.02  pl526_0                bioconda/noarch               36 KB
  + perl-xml-sax-base                  1.09  pl526_0                bioconda/linux-64             19 KB
  + perl-xsloader                      0.24  pl526_0                bioconda/linux-64              8 KB
  + pexpect                           4.8.0  py36h9f0ad1d_1         conda-forge/linux-64          79 KB
  + pigz                                2.6  h27826a3_0             conda-forge/linux-64          87 KB
  + pillow                            8.2.0  py36ha6010c0_1         conda-forge/linux-64         688 KB
  + pip                              21.2.4  pyhd8ed1ab_0           conda-forge/noarch           Cached
  + plink                         1.90b6.21  h779adbc_1             bioconda/linux-64              7 MB
  + plotly                            5.3.1  pyhd8ed1ab_0           conda-forge/noarch             7 MB
  + porechop                          0.2.4  py36hae55d0a_2         bioconda/linux-64            105 KB
  + prodigal                          2.6.3  h779adbc_3             bioconda/linux-64            776 KB
  + psutil                            5.6.5  py36h516909a_0         conda-forge/linux-64         325 KB
  + pthread-stubs                       0.4  h36c2ea0_1001          conda-forge/linux-64           5 KB
  + ptyprocess                        0.7.0  pyhd3deb0d_0           conda-forge/noarch           Cached
  + py2bit                            0.3.0  py36hc5360cc_5         bioconda/linux-64             23 KB
  + pyahocorasick                     1.1.7  py36h14c3975_1000      conda-forge/linux-64          28 KB
  + pybedtools                        0.8.0  py36he860b03_1         bioconda/linux-64             12 MB
  + pybigwig                         0.3.18  py36h0c3496a_1         bioconda/linux-64             79 KB
  + pycparser                          2.20  pyh9f0ad1d_2           conda-forge/noarch           Cached
  + pyexcel                           0.6.6  pyhd8ed1ab_0           conda-forge/noarch            61 KB
  + pyexcel-ezodf                     0.3.4  py_0                   conda-forge/noarch            34 KB
  + pyexcel-io                        0.6.4  pyhd8ed1ab_0           conda-forge/noarch            32 KB
  + pyexcel-ods3                      0.5.3  py_1                   conda-forge/noarch            12 KB
  + pyexcel-xls                       0.6.1  pyh9f0ad1d_0           conda-forge/noarch            13 KB
  + pyfaidx                           0.6.2  pyh5e36f6f_0           bioconda/noarch               29 KB
  + pyopenssl                        20.0.1  pyhd8ed1ab_0           conda-forge/noarch           Cached
  + pyparsing                         2.4.7  pyh9f0ad1d_0           conda-forge/noarch           Cached
  + pyqt                             5.12.3  py36h5fab9bb_7         conda-forge/linux-64          21 KB
  + pyqt-impl                        5.12.3  py36h7ec31b9_7         conda-forge/linux-64           6 MB
  + pyqt5-sip                       4.19.18  py36hc4f0c31_7         conda-forge/linux-64         310 KB
  + pyqtchart                          5.12  py36h7ec31b9_7         conda-forge/linux-64         257 KB
  + pyqtwebengine                    5.12.1  py36h7ec31b9_7         conda-forge/linux-64         175 KB
  + pysam                          0.16.0.1  py36h4c34d4e_1         bioconda/linux-64              2 MB
  + pysocks                           1.7.1  py36h5fab9bb_3         conda-forge/linux-64          27 KB
  + python                           3.6.10  h8356626_1011_cpython  conda-forge/linux-64          34 MB
  + python-dateutil                   2.8.2  pyhd8ed1ab_0           conda-forge/noarch           Cached
  + python_abi                          3.6  2_cp36m                conda-forge/linux-64           4 KB
  + pytz                             2021.1  pyhd8ed1ab_0           conda-forge/noarch           Cached
  + pyyaml                            5.4.1  py36h8f6f2f9_1         conda-forge/linux-64         194 KB
  + qt                               5.12.9  h1f2b2cb_0             conda-forge/linux-64          99 MB
  + readline                            8.0  h46ee950_1             conda-forge/linux-64         287 KB
  + requests                         2.24.0  pyh9f0ad1d_0           conda-forge/noarch            47 KB
  + rgi                               5.2.0  pyhdfd78af_0           bioconda/noarch                2 MB
  + sambamba                          0.7.1  h148d290_2             bioconda/linux-64              3 MB
  + samtools                            1.9  h10a08f8_12            bioconda/linux-64            299 KB
  + scipy                             1.5.3  py36h81d768a_1         conda-forge/linux-64          19 MB
  + seaborn                          0.11.2  hd8ed1ab_0             conda-forge/noarch             4 KB
  + seaborn-base                     0.11.2  pyhd8ed1ab_0           conda-forge/noarch           223 KB
  + sed                                 4.8  he412f7d_0             conda-forge/linux-64         264 KB
  + seqtk                               1.3  h5bf99c6_3             bioconda/linux-64             38 KB
  + setuptools                       58.0.4  py36h5fab9bb_0         conda-forge/linux-64         940 KB
  + six                              1.16.0  pyh6c4a22f_0           conda-forge/noarch           Cached
  + soupsieve                         2.0.1  py36h9f0ad1d_0         conda-forge/linux-64          56 KB
  + sqlite                           3.36.0  hc218d9a_0             pkgs/main/linux-64           990 KB
  + squizz                            0.99d  h779adbc_3             bioconda/linux-64            882 KB
  + sra-tools                        2.11.0  pl5262h314213e_0       bioconda/linux-64             65 MB
  + statsmodels                      0.12.2  py36he33b4a0_0         conda-forge/linux-64          11 MB
  + tabulate                          0.8.9  pyhd8ed1ab_0           conda-forge/noarch           Cached
  + tbb                              2020.2  h4bd325d_4             conda-forge/linux-64           1 MB
  + tenacity                          8.0.1  pyhd8ed1ab_0           conda-forge/noarch            21 KB
  + texttable                         1.6.4  pyhd8ed1ab_0           conda-forge/noarch            16 KB
  + tk                               8.6.11  h27826a3_1             conda-forge/linux-64         Cached
  + tornado                             6.1  py36h8f6f2f9_1         conda-forge/linux-64         643 KB
  + ucsc-bedgraphtobigwig               377  h0b8a92a_2             bioconda/linux-64            155 KB
  + ucsc-bigwigtobedgraph               377  h0b8a92a_5             bioconda/linux-64            156 KB
  + ucsc-fatotwobit                     377  h0b8a92a_4             bioconda/linux-64            134 KB
  + ucsc-twobittofa                     377  h0b8a92a_3             bioconda/linux-64            161 KB
  + urllib3                         1.25.11  py_0                   conda-forge/noarch            93 KB
  + wheel                            0.37.0  pyhd8ed1ab_1           conda-forge/noarch           Cached
  + wiggletools                       1.2.1  0                      bioconda/linux-64             74 KB
  + xlrd                              2.0.1  pyhd8ed1ab_3           conda-forge/noarch            92 KB
  + xlwt                              1.3.0  py36_0                 conda-forge/linux-64         162 KB
  + xorg-libxau                       1.0.9  h7f98852_0             conda-forge/linux-64          13 KB
  + xorg-libxdmcp                     1.1.3  h7f98852_0             conda-forge/linux-64          19 KB
  + xz                                5.2.5  h516909a_1             conda-forge/linux-64         Cached
  + yaml                              0.2.5  h516909a_0             conda-forge/linux-64         Cached
  + zlib                             1.2.11  h516909a_1010          conda-forge/linux-64         Cached
  + zstd                              1.4.9  ha95c52a_0             conda-forge/linux-64         431 KB

  Summary:

  Install: 229 packages

  Total download: 677 MB

─────────────────────────────────────────────────────────────────────────────────────────────────────────

Updating build index: /home/vsts/conda/conda-bld

TEST START: /tmp/tmpewazy706/noarch/megapath-nano-1.0-hdfd78af_0.tar.bz2

## Package Plan ##

  environment location: /home/vsts/conda/conda-bld/megapath-nano_1631263071821/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehol


The following NEW packages will be INSTALLED:

    _libgcc_mutex:             0.1-conda_forge              conda-forge            
    _openmp_mutex:             4.5-1_gnu                    conda-forge            
    bamtools:                  2.5.1-h9a82719_9             bioconda               
    bcftools:                  1.9-h68d8f2e_9               bioconda               
    beautifulsoup4:            4.9.3-pyhb0f4dca_0           conda-forge            
    bedops:                    2.4.39-h7d875b9_1            bioconda               
    bedtools:                  2.30.0-h7d7f7ad_2            bioconda               
    bioawk:                    1.0-h5bf99c6_6               bioconda               
    bioconvert:                0.4.3-py_0                   bioconda               
    biopython:                 1.72-py36h14c3975_1000       conda-forge            
    blast:                     2.9.0-pl526he19e7b1_7        bioconda               
    boost-cpp:                 1.74.0-h9359b55_0            conda-forge            
    bowtie2:                   2.4.4-py36hd4290be_0         bioconda               
    brotlipy:                  0.7.0-py36h8f6f2f9_1001      conda-forge            
    bwa:                       0.7.17-h5bf99c6_8            bioconda               
    bzip2:                     1.0.8-h7f98852_4             conda-forge            
    c-ares:                    1.17.2-h7f98852_0            conda-forge            
    ca-certificates:           2021.5.30-ha878542_0         conda-forge            
    certifi:                   2021.5.30-py36h5fab9bb_0     conda-forge            
    cffi:                      1.14.4-py36h211aa47_0        conda-forge            
    cgecore:                   1.5.6-pyh3252c3a_0           bioconda               
    chardet:                   3.0.4-py36h9880bd3_1008      conda-forge            
    colorama:                  0.4.4-pyh9f0ad1d_0           conda-forge            
    colorlog:                  6.4.1-py36h5fab9bb_0         conda-forge            
    cryptography:              3.4.7-py36hb60f036_0         conda-forge            
    curl:                      7.76.1-h979ede3_1            conda-forge            
    cycler:                    0.10.0-py36_0                conda-forge            
    dbus:                      1.13.6-hfdff14a_1            conda-forge            
    decorator:                 4.4.2-py_0                   conda-forge            
    deeptools:                 3.5.1-py_0                   bioconda               
    deeptoolsintervals:        0.1.9-py36hc5360cc_3         bioconda               
    diamond:                   0.8.36-h2e03b76_5            bioconda               
    dsrc:                      2015.06.04-hc90279e_3        bioconda               
    easydev:                   0.10.1-pyh9f0ad1d_0          conda-forge            
    entrez-direct:             15.6-he881be0_0              bioconda               
    expat:                     2.4.1-h9c3ff4c_0             conda-forge            
    filetype:                  1.0.7-pyh9f0ad1d_0           conda-forge            
    fontconfig:                2.13.1-hba837de_1005         conda-forge            
    freetype:                  2.10.4-h0708190_1            conda-forge            
    gettext:                   0.19.8.1-hf34092f_1004       conda-forge            
    glib:                      2.66.3-h58526e2_0            conda-forge            
    go:                        1.10.3-hfc679d8_3            conda-forge            
    go-core:                   1.10.3-h26a2512_3            conda-forge            
    go_linux-64:               1.10.3-h0f5337a_3            conda-forge            
    gsl:                       2.5-h294904e_1               conda-forge            
    gst-plugins-base:          1.14.5-h0935bb2_2            conda-forge            
    gstreamer:                 1.14.5-h36ae1b5_2            conda-forge            
    hdf5:                      1.10.6-nompi_h6a2412b_1114   conda-forge            
    hmmer:                     3.3.2-h1b792b2_1             bioconda               
    htslib:                    1.9-h4da6232_3               bioconda               
    icu:                       67.1-he1b5a44_0              conda-forge            
    idna:                      2.10-pyh9f0ad1d_0            conda-forge            
    jpeg:                      9d-h36c2ea0_0                conda-forge            
    k8:                        0.2.5-h9a82719_1             bioconda               
    kiwisolver:                1.3.1-py36h605e78d_1         conda-forge            
    kma:                       1.3.23-h5bf99c6_0            bioconda               
    krb5:                      1.17.2-h926e7f8_0            conda-forge            
    lcms2:                     2.12-hddcbb42_0              conda-forge            
    ld_impl_linux-64:          2.36.1-hea4e1c9_2            conda-forge            
    ldc:                       1.20.0-h9a1ace1_1            conda-forge            
    libbigwig:                 0.4.6-h1b8c3c0_1             bioconda               
    libblas:                   3.9.0-11_linux64_openblas    conda-forge            
    libcblas:                  3.9.0-11_linux64_openblas    conda-forge            
    libclang:                  10.0.1-default_hde54327_1    conda-forge            
    libcurl:                   7.76.1-hc4aaa36_1            conda-forge            
    libdeflate:                1.6-h516909a_0               conda-forge            
    libedit:                   3.1.20191231-h46ee950_2      conda-forge            
    libev:                     4.33-h516909a_1              conda-forge            
    libevent:                  2.1.10-hcdb4288_3            conda-forge            
    libffi:                    3.2.1-he1b5a44_1007          conda-forge            
    libgcc-ng:                 11.1.0-hc902ee8_8            conda-forge            
    libgfortran:               3.0.0-1                      conda-forge            
    libgfortran-ng:            11.1.0-h69a702a_8            conda-forge            
    libgfortran5:              11.1.0-h6c583b3_8            conda-forge            
    libglib:                   2.66.3-hbe7bbb4_0            conda-forge            
    libgomp:                   11.1.0-hc902ee8_8            conda-forge            
    libiconv:                  1.16-h516909a_0              conda-forge            
    liblapack:                 3.9.0-11_linux64_openblas    conda-forge            
    libllvm10:                 10.0.1-he513fc3_3            conda-forge            
    libnghttp2:                1.43.0-h812cca2_0            conda-forge            
    libopenblas:               0.3.17-pthreads_h8fe5266_1   conda-forge            
    libpng:                    1.6.37-h21135ba_2            conda-forge            
    libpq:                     12.3-h255efa7_3              conda-forge            
    libssh2:                   1.10.0-ha56f1ee_0            conda-forge            
    libstdcxx-ng:              11.1.0-h56837e0_8            conda-forge            
    libtiff:                   4.2.0-hbd63e13_2             conda-forge            
    libuuid:                   2.32.1-h7f98852_1000         conda-forge            
    libwebp-base:              1.2.1-h7f98852_0             conda-forge            
    libxcb:                    1.13-h7f98852_1003           conda-forge            
    libxkbcommon:              0.10.0-he1b5a44_0            conda-forge            
    libxml2:                   2.9.10-h68273f3_2            conda-forge            
    libxslt:                   1.1.33-hf705e74_1            conda-forge            
    lml:                       0.1.0-pyh9f0ad1d_0           conda-forge            
    lxml:                      4.6.3-py36h04a5ba7_0         conda-forge            
    lz4-c:                     1.9.3-h9c3ff4c_1             conda-forge            
    mappy:                     2.22-py36h30a8e3e_0          bioconda               
    matplotlib:                3.3.4-py36h5fab9bb_0         conda-forge            
    matplotlib-base:           3.3.4-py36hd391965_0         conda-forge            
    mawk:                      1.3.4-h779adbc_4             bioconda               
    megapath-nano:             1.0-hdfd78af_0               file:///tmp/tmpewazy706
    minimap2:                  2.21-h5bf99c6_0              bioconda               
    mysql-common:              8.0.25-ha770c72_0            conda-forge            
    mysql-connector-c:         6.1.11-h6eb9d5d_1007         conda-forge            
    mysql-libs:                8.0.25-h935591d_0            conda-forge            
    ncbi-amrfinderplus:        3.10.5-h17dc2d4_0            bioconda               
    ncbi-ngs-sdk:              2.11.0-hff44eed_0            bioconda               
    ncurses:                   6.1-hf484d3e_1002            conda-forge            
    networkx:                  2.6.3-pyhd8ed1ab_0           conda-forge            
    nspr:                      4.30-h9c3ff4c_0              conda-forge            
    nss:                       3.69-hb5efdd6_0              conda-forge            
    numpy:                     1.19.5-py36hfc0c790_2        conda-forge            
    olefile:                   0.46-pyh9f0ad1d_1            conda-forge            
    oligoarrayaux:             3.8-hc9558a2_0               bioconda               
    openjpeg:                  2.4.0-hb52868f_1             conda-forge            
    openssl:                   1.1.1l-h7f98852_0            conda-forge            
    ossuuid:                   1.6.2-hf484d3e_1000          conda-forge            
    pandas:                    1.1.5-py36h284efc9_0         conda-forge            
    patsy:                     0.5.1-py_0                   conda-forge            
    pbzip2:                    1.1.13-0                     conda-forge            
    pcre:                      8.45-h9c3ff4c_0              conda-forge            
    perl:                      5.26.2-h36c2ea0_1008         conda-forge            
    perl-app-cpanminus:        1.7044-pl526_1               bioconda               
    perl-archive-tar:          2.32-pl526_0                 bioconda               
    perl-business-isbn:        3.004-pl526_0                bioconda               
    perl-business-isbn-data:   20140910.003-pl526_0         bioconda               
    perl-carp:                 1.38-pl526_3                 bioconda               
    perl-common-sense:         3.74-pl526_2                 bioconda               
    perl-compress-raw-bzip2:   2.087-pl526he1b5a44_0        bioconda               
    perl-compress-raw-zlib:    2.087-pl526hc9558a2_0        bioconda               
    perl-constant:             1.33-pl526_1                 bioconda               
    perl-data-dumper:          2.173-pl526_0                bioconda               
    perl-encode:               2.88-pl526_1                 bioconda               
    perl-exporter:             5.72-pl526_1                 bioconda               
    perl-exporter-tiny:        1.002001-pl526_0             bioconda               
    perl-extutils-makemaker:   7.36-pl526_1                 bioconda               
    perl-file-path:            2.16-pl526_0                 bioconda               
    perl-file-temp:            0.2304-pl526_2               bioconda               
    perl-io-compress:          2.087-pl526he1b5a44_0        bioconda               
    perl-io-zlib:              1.10-pl526_2                 bioconda               
    perl-json:                 4.02-pl526_0                 bioconda               
    perl-json-xs:              2.34-pl526h6bb024c_3         bioconda               
    perl-list-moreutils:       0.428-pl526_1                bioconda               
    perl-list-moreutils-xs:    0.428-pl526_0                bioconda               
    perl-mime-base64:          3.15-pl526_1                 bioconda               
    perl-parent:               0.236-pl526_1                bioconda               
    perl-pathtools:            3.75-pl526h14c3975_1         bioconda               
    perl-scalar-list-utils:    1.52-pl526h516909a_0         bioconda               
    perl-types-serialiser:     1.0-pl526_2                  bioconda               
    perl-uri:                  1.76-pl526_0                 bioconda               
    perl-xml-libxml:           2.0132-pl526h7ec2d77_1       bioconda               
    perl-xml-namespacesupport: 1.12-pl526_0                 bioconda               
    perl-xml-sax:              1.02-pl526_0                 bioconda               
    perl-xml-sax-base:         1.09-pl526_0                 bioconda               
    perl-xsloader:             0.24-pl526_0                 bioconda               
    pexpect:                   4.8.0-py36h9f0ad1d_1         conda-forge            
    pigz:                      2.6-h27826a3_0               conda-forge            
    pillow:                    8.2.0-py36ha6010c0_1         conda-forge            
