Updating build index: /home/vsts/conda/conda-bld

TEST START: /tmp/tmpey0s1cxs/noarch/bioconductor-champ-2.22.0-r41hdfd78af_0.tar.bz2
Reloading output folder: /home/vsts/conda/conda-bld
  Package                                                            Version  Build                Channel                       Size
  + gcc_linux-64                                                       9.4.0  h391b98a_1           conda-forge/linux-64        Cached
  + gettext                                                         0.19.8.1  h73d1719_1008        conda-forge/linux-64        Cached
  + gfortran_impl_linux-64                                             9.4.0  h0003116_11          conda-forge/linux-64        Cached
  + gfortran_linux-64                                                  9.4.0  hf0ab688_1           conda-forge/linux-64        Cached
  + graphite2                                                         1.3.13  h58526e2_1001        conda-forge/linux-64        Cached
  + gsl                                                                  2.7  he838d99_0           conda-forge/linux-64        Cached
  + gxx_impl_linux-64                                                  9.4.0  h03d3576_11          conda-forge/linux-64        Cached
  + gxx_linux-64                                                       9.4.0  h0316aca_1           conda-forge/linux-64        Cached
  + harfbuzz                                                           3.0.0  h83ec7ef_1           conda-forge/linux-64        Cached
  + icu                                                                 68.2  h9c3ff4c_0           conda-forge/linux-64        Cached
  + jbig                                                                 2.1  h7f98852_2003        conda-forge/linux-64        Cached
  + jpeg                                                                  9d  h36c2ea0_0           conda-forge/linux-64        Cached
  + kernel-headers_linux-64                                           2.6.32  he073ed8_15          conda-forge/noarch          Cached
  + krb5                                                              1.19.2  hcc1bbae_2           conda-forge/linux-64        Cached
  + ld_impl_linux-64                                                  2.36.1  hea4e1c9_2           conda-forge/linux-64        Cached
  + lerc                                                                 3.0  h9c3ff4c_0           conda-forge/linux-64        Cached
  + libblas                                                            3.9.0  12_linux64_openblas  conda-forge/linux-64        Cached
  + libcblas                                                           3.9.0  12_linux64_openblas  conda-forge/linux-64        Cached
  + libcurl                                                           7.79.1  h2574ce0_1           conda-forge/linux-64        Cached
  + libdeflate                                                           1.8  h7f98852_0           conda-forge/linux-64        Cached
  + libedit                                                     3.1.20191231  he28a2e2_2           conda-forge/linux-64        Cached
  + libev                                                               4.33  h516909a_1           conda-forge/linux-64        Cached
  + libffi                                                             3.4.2  h9c3ff4c_4           conda-forge/linux-64        Cached
  + libgcc-devel_linux-64                                              9.4.0  hd854feb_11          conda-forge/linux-64        Cached
  + libgcc-ng                                                         11.2.0  h1d223b6_11          conda-forge/linux-64        Cached
  + libgfortran-ng                                                    11.2.0  h69a702a_11          conda-forge/linux-64        Cached
  + libgfortran5                                                      11.2.0  h5c6108e_11          conda-forge/linux-64        Cached
  + libglib                                                           2.70.0  h174f98d_1           conda-forge/linux-64        Cached
  + libgomp                                                           11.2.0  h1d223b6_11          conda-forge/linux-64        Cached
  + libiconv                                                            1.16  h516909a_0           conda-forge/linux-64        Cached
  + libidn2                                                            2.3.2  h7f98852_0           conda-forge/linux-64         98 KB
  + liblapack                                                          3.9.0  12_linux64_openblas  conda-forge/linux-64        Cached
  + libnghttp2                                                        1.43.0  h812cca2_1           conda-forge/linux-64        Cached
  + libopenblas                                                       0.3.18  pthreads_h8fe5266_0  conda-forge/linux-64        Cached
  + libpng                                                            1.6.37  h21135ba_2           conda-forge/linux-64        Cached
  + libsanitizer                                                       9.4.0  h79bfe98_11          conda-forge/linux-64        Cached
  + libssh2                                                           1.10.0  ha56f1ee_2           conda-forge/linux-64        Cached
  + libstdcxx-devel_linux-64                                           9.4.0  hd854feb_11          conda-forge/linux-64        Cached
  + libstdcxx-ng                                                      11.2.0  he4da1e4_11          conda-forge/linux-64        Cached
  + libtiff                                                            4.3.0  h6f004c6_2           conda-forge/linux-64        Cached
  + libunistring                                                      0.9.10  h7f98852_0           conda-forge/linux-64          1 MB
  + libuuid                                                           2.32.1  h7f98852_1000        conda-forge/linux-64        Cached
  + libwebp-base                                                       1.2.1  h7f98852_0           conda-forge/linux-64        Cached
  + libxcb                                                              1.13  h7f98852_1003        conda-forge/linux-64        Cached
  + libxml2                                                           2.9.12  h72842e0_0           conda-forge/linux-64        Cached
  + libzlib                                                           1.2.11  h36c2ea0_1013        conda-forge/linux-64        Cached
  + lz4-c                                                              1.9.3  h9c3ff4c_1           conda-forge/linux-64        Cached
  + make                                                                 4.3  hd18ef5c_1           conda-forge/linux-64        Cached
  + ncurses                                                              6.2  h58526e2_4           conda-forge/linux-64        Cached
  + openssl                                                           1.1.1l  h7f98852_0           conda-forge/linux-64        Cached
  + pandoc                                                              2.15  h7f98852_0           conda-forge/linux-64         13 MB
  + pango                                                            1.48.10  h54213e6_2           conda-forge/linux-64        Cached
  + pcre                                                                8.45  h9c3ff4c_0           conda-forge/linux-64        Cached
  + pcre2                                                              10.37  h032f7d1_0           conda-forge/linux-64        Cached
  + pixman                                                            0.40.0  h36c2ea0_0           conda-forge/linux-64        Cached
  + pthread-stubs                                                        0.4  h36c2ea0_1001        conda-forge/linux-64        Cached
  + r-acepack                                                          1.4.1  r41h859d828_1006     conda-forge/linux-64        Cached
  + r-askpass                                                            1.1  r41hcfec24a_2        conda-forge/linux-64        Cached
  + r-assertthat                                                       0.2.1  r41hc72bb7e_2        conda-forge/noarch          Cached
  + r-backports                                                        1.3.0  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-base                                                             4.1.1  hb93adac_1           conda-forge/linux-64        Cached
  + r-base64                                                             2.0  r41ha770c72_1003     conda-forge/noarch           65 KB
  + r-base64enc                                                        0.1_3  r41hcfec24a_1004     conda-forge/linux-64        Cached
  + r-beanplot                                                           1.2  r41ha770c72_1003     conda-forge/noarch          418 KB
  + r-bh                                                            1.75.0_0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-biasedurn                                                         1.07  r41h03ef668_1004     conda-forge/linux-64        335 KB
  + r-bibtex                                                         0.4.2.3  r41hcfec24a_0        conda-forge/linux-64        103 KB
  + r-biocmanager                                                    1.30.16  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-bit                                                              4.0.4  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-bit64                                                            4.0.5  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-bitops                                                           1.0_7  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-blob                                                             1.2.2  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-brio                                                             1.1.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-bslib                                                            0.3.1  r41hc72bb7e_0        conda-forge/noarch            4 MB
  + r-cachem                                                           1.0.6  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-callr                                                            3.7.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-checkmate                                                        2.0.0  r41hcfec24a_1        conda-forge/linux-64        Cached
  + r-cli                                                              3.1.0  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-clipr                                                            0.7.1  r41hc72bb7e_0        conda-forge/noarch           65 KB
  + r-clue                                                            0.3_60  r41hcfec24a_0        conda-forge/linux-64          1 MB
  + r-cluster                                                          2.1.2  r41h859d828_0        conda-forge/linux-64        Cached
  + r-codetools                                                       0.2_18  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-colorspace                                                       2.0_2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-combinat                                                         0.0_8  r41hc72bb7e_1003     conda-forge/noarch           53 KB
  + r-commonmark                                                         1.7  r41hcfec24a_1002     conda-forge/linux-64        148 KB
  + r-cpp11                                                            0.4.0  r41hc72bb7e_0        conda-forge/noarch          246 KB
  + r-crayon                                                           1.4.2  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-crosstalk                                                        1.1.1  r41hc72bb7e_0        conda-forge/noarch          680 KB
  + r-curl                                                             4.3.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-data.table                                                      1.14.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-dbi                                                              1.1.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-dbplyr                                                           2.1.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-dendextend                                                      1.15.2  r41hc72bb7e_0        conda-forge/noarch            4 MB
  + r-desc                                                             1.4.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-dichromat                                                        2.0_0  r41ha770c72_2002     conda-forge/noarch          Cached
  + r-diffobj                                                          0.3.5  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-digest                                                          0.6.28  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-doparallel                                                      1.0.16  r41hc72bb7e_0        conda-forge/noarch           72 KB
  + r-dorng                                                            1.8.2  r41hc72bb7e_1        conda-forge/noarch          294 KB
  + r-dplyr                                                            1.0.7  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-dt                                                                0.19  r41hc72bb7e_0        conda-forge/noarch            1 MB
  + r-ellipsis                                                         0.3.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-evaluate                                                          0.14  r41hc72bb7e_2        conda-forge/noarch          Cached
  + r-fansi                                                            0.4.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-farver                                                           2.1.0  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-fastica                                                          1.2_3  r41he454529_0        conda-forge/linux-64         67 KB
  + r-fastmap                                                          1.1.0  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-filelock                                                         1.0.2  r41hcfec24a_1002     conda-forge/linux-64        Cached
  + r-fontawesome                                                      0.2.2  r41hc72bb7e_0        conda-forge/noarch            1 MB
  + r-foreach                                                          1.5.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-foreign                                                         0.8_81  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-formatr                                                           1.11  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-formula                                                          1.2_4  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-fs                                                               1.5.0  r41h03ef668_0        conda-forge/linux-64        551 KB
  + r-futile.logger                                                    1.4.3  r41hc72bb7e_1003     conda-forge/noarch          Cached
  + r-futile.options                                                   1.0.1  r41hc72bb7e_1002     conda-forge/noarch          Cached
  + r-generics                                                         0.1.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-ggplot2                                                          3.3.5  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-glue                                                             1.4.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-gridextra                                                          2.3  r41hc72bb7e_1003     conda-forge/noarch          Cached
  + r-gtable                                                           0.3.0  r41hc72bb7e_3        conda-forge/noarch          Cached
  + r-gtools                                                           3.9.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-hexbin                                                          1.28.2  r41h859d828_0        conda-forge/linux-64          1 MB
  + r-highr                                                              0.9  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-hmisc                                                            4.6_0  r41h859d828_0        conda-forge/linux-64        Cached
  + r-hms                                                              1.1.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-htmltable                                                        2.3.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-htmltools                                                        0.5.2  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-htmlwidgets                                                      1.5.4  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-httpuv                                                           1.6.3  r41h03ef668_0        conda-forge/linux-64        880 KB
  + r-httr                                                             1.4.2  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-isoband                                                          0.2.5  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-isva                                                               1.9  r41h3342da4_4        bioconda/noarch             338 KB
  + r-iterators                                                       1.0.13  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-jade                                                             2.0_3  r41h03ef668_1        conda-forge/linux-64          2 MB
  + r-jpeg                                                             0.1_9  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-jquerylib                                                        0.1.4  r41hc72bb7e_0        conda-forge/noarch          367 KB
  + r-jsonlite                                                         1.7.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-kernsmooth                                                     2.23_20  r41h742201e_0        conda-forge/linux-64        Cached
  + r-knitr                                                             1.35  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-kpmt                                                             0.1.0  r41hc72bb7e_1003     conda-forge/noarch            1 MB
  + r-labeling                                                         0.4.2  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-lambda.r                                                         1.2.4  r41hc72bb7e_1        conda-forge/noarch          Cached
  + r-later                                                            1.2.0  r41h03ef668_0        conda-forge/linux-64        144 KB
  + r-lattice                                                        0.20_45  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-latticeextra                                                    0.6_29  r41hc72bb7e_1        conda-forge/noarch          Cached
  + r-lazyeval                                                         0.2.2  r41hcfec24a_2        conda-forge/linux-64        Cached
  + r-lifecycle                                                        1.0.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-locfit                                                         1.5_9.4  r41hcfec24a_1        conda-forge/linux-64        Cached
  + r-magrittr                                                         2.0.1  r41hcfec24a_1        conda-forge/linux-64        Cached
  + r-markdown                                                           1.1  r41hcfec24a_1        conda-forge/linux-64        Cached
  + r-mass                                                            7.3_54  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-matrix                                                           1.3_4  r41he454529_0        conda-forge/linux-64        Cached
  + r-matrixstats                                                     0.61.0  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-mclust                                                           5.4.7  r41h52d45c5_0        conda-forge/linux-64          4 MB
  + r-memoise                                                          2.0.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-mgcv                                                            1.8_38  r41he454529_0        conda-forge/linux-64        Cached
  + r-mime                                                              0.12  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-munsell                                                          0.5.0  r41hc72bb7e_1003     conda-forge/noarch          Cached
  + r-nleqslv                                                          3.3.2  r41h859d828_1006     conda-forge/linux-64        126 KB
  + r-nlme                                                           3.1_153  r41h859d828_0        conda-forge/linux-64        Cached
  + r-nnet                                                            7.3_16  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-nor1mix                                                          1.3_0  r41hc72bb7e_2        conda-forge/noarch          144 KB
  + r-openssl                                                          1.4.5  r41he36bf35_1        conda-forge/linux-64          1 MB
  + r-permute                                                          0.9_5  r41h785f33e_3        conda-forge/noarch          507 KB
  + r-pillar                                                           1.6.4  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-pkgconfig                                                        2.0.3  r41hc72bb7e_1        conda-forge/noarch          Cached
  + r-pkgload                                                          1.2.3  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-pkgmaker                                                        0.32.2  r41hc72bb7e_0        conda-forge/noarch          695 KB
  + r-plogr                                                            0.2.0  r41hc72bb7e_1003     conda-forge/noarch          Cached
  + r-plotly                                                          4.10.0  r41hc72bb7e_0        conda-forge/noarch            3 MB
  + r-plyr                                                             1.8.6  r41h03ef668_1        conda-forge/linux-64        Cached
  + r-png                                                              0.1_7  r41hcfec24a_1004     conda-forge/linux-64        Cached
  + r-praise                                                           1.0.0  r41hc72bb7e_1004     conda-forge/noarch          Cached
  + r-prettydoc                                                        0.4.1  r41hc72bb7e_0        conda-forge/noarch          848 KB
  + r-prettyunits                                                      1.1.1  r41hc72bb7e_1        conda-forge/noarch          Cached
  + r-processx                                                         3.5.2  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-progress                                                         1.2.2  r41hc72bb7e_2        conda-forge/noarch          Cached
  + r-promises                                                       1.2.0.1  r41h03ef668_0        conda-forge/linux-64          2 MB
  + r-ps                                                               1.6.0  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-purrr                                                            0.3.4  r41hcfec24a_1        conda-forge/linux-64        Cached
  + r-quadprog                                                         1.5_8  r41h742201e_3        conda-forge/linux-64         47 KB
  + r-r.methodss3                                                      1.8.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-r.oo                                                            1.24.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-r.utils                                                         2.11.0  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-r6                                                               2.5.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-rappdirs                                                         0.3.3  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-rcolorbrewer                                                     1.1_2  r41h785f33e_1003     conda-forge/noarch          Cached
  + r-rcpp                                                             1.0.7  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-rcurl                                                         1.98_1.5  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-readr                                                            2.0.2  r41h03ef668_0        conda-forge/linux-64        879 KB
  + r-registry                                                         0.5_1  r41hc72bb7e_2        conda-forge/noarch          205 KB
  + r-rematch2                                                         2.1.2  r41hc72bb7e_1        conda-forge/noarch          Cached
  + r-reshape                                                          0.8.8  r41hcfec24a_2        conda-forge/linux-64        Cached
  + r-reshape2                                                         1.4.4  r41h03ef668_1        conda-forge/linux-64        Cached
  + r-restfulr                                                        0.0.13  r41hdf9a8c9_1        bioconda/linux-64           Cached
  + r-rjson                                                           0.2.20  r41h03ef668_1002     conda-forge/linux-64        Cached
  + r-rlang                                                           0.4.12  r41hcfec24a_0        conda-forge/linux-64        Cached
  + r-rmarkdown                                                         2.11  r41hc72bb7e_0        conda-forge/noarch            3 MB
  + r-rngtools                                                         1.5.2  r41hc72bb7e_0        conda-forge/noarch           97 KB
  + r-rpart                                                           4.1_15  r41hcfec24a_2        conda-forge/linux-64        Cached
  + r-rpmm                                                              1.25  r41hc72bb7e_1002     conda-forge/noarch          292 KB
  + r-rprojroot                                                        2.0.2  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-rsqlite                                                          2.2.8  r41h03ef668_0        conda-forge/linux-64        Cached
  + r-rstudioapi                                                        0.13  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-ruv                                                            0.9.7.1  r41hcfec24a_1        conda-forge/linux-64        303 KB
  + r-sass                                                             0.4.0  r41h03ef668_0        conda-forge/linux-64          2 MB
  + r-scales                                                           1.1.1  r41hc72bb7e_0        conda-forge/noarch          Cached
  + r-scrime                                                           1.3.5  r41hc72bb7e_1        conda-forge/noarch          395 KB
  + r-shiny                                                            1.7.1  r41h785f33e_0        conda-forge/noarch            4 MB
