  Package                               Version  Build                   Channel                                                                   Size
  + libgfortran5                          9.3.0  h6c81a4c_23             conda-forge/osx-64                                                      Cached
  + libiconv                               1.16  haf1e3a3_0              conda-forge/osx-64                                                      Cached
  + liblapack                             3.9.0  11_osx64_openblas       conda-forge/osx-64                                                      Cached
  + libnghttp2                           1.43.0  h07e645a_0              conda-forge/osx-64                                                      Cached
  + libopenblas                          0.3.17  openmp_h3351f45_1       conda-forge/osx-64                                                      Cached
  + libpng                               1.6.37  h7cec526_2              conda-forge/osx-64                                                      Cached
  + libprotobuf                          3.18.0  hcf210ce_0              conda-forge/osx-64                                                        2 MB
  + libsodium                            1.0.18  hbcb3906_1              conda-forge/osx-64                                                      516 KB
  + libssh2                              1.10.0  h52ee1ee_0              conda-forge/osx-64                                                      Cached
  + libtiff                               4.2.0  h46d1c8c_2              conda-forge/osx-64                                                      548 KB
  + libuuid                              2.32.1  h35c211d_1000           conda-forge/osx-64                                                       23 KB
  + libuv                                1.42.0  h0d85af4_0              conda-forge/osx-64                                                      427 KB
  + libwebp-base                          1.2.1  h0d85af4_0              conda-forge/osx-64                                                      Cached
  + libxml2                              2.9.12  h93ec3fd_0              conda-forge/osx-64                                                      Cached
  + llvm-openmp                          12.0.1  hda6cdc1_1              conda-forge/osx-64                                                      Cached
  + locket                                0.2.0  py_2                    conda-forge/noarch                                                        6 KB
  + lz4-c                                 1.9.3  he49afe7_1              conda-forge/osx-64                                                      Cached
  + lzstring                              1.0.4  py_1001                 conda-forge/noarch                                                        6 KB
  + markdown                              3.3.4  pyhd8ed1ab_0            conda-forge/noarch                                                       67 KB
  + markupsafe                            2.0.1  py39h89e85a6_0          conda-forge/osx-64                                                      Cached
  + matplotlib-base                       3.4.3  py39hb07454d_0          conda-forge/osx-64                                                        7 MB
  + matplotlib-inline                     0.1.3  pyhd8ed1ab_0            conda-forge/noarch                                                       11 KB
  + mistune                               0.8.4  py39h89e85a6_1004       conda-forge/osx-64                                                       54 KB
  + msgpack-python                        1.0.2  py39hf018cea_1          conda-forge/osx-64                                                       82 KB
  + multidict                             5.1.0  py39h89e85a6_1          conda-forge/osx-64                                                       61 KB
  + multiprocess                      0.70.12.2  py39h89e85a6_0          conda-forge/osx-64                                                      210 KB
  + multiqc                                1.11  pyhdfd78af_0            bioconda/noarch                                                         922 KB
  + mypy_extensions                       0.4.3  py39h6e9494a_3          conda-forge/osx-64                                                       10 KB
  + mysql-connector-c                    6.1.11  h0f02589_1007           conda-forge/osx-64                                                        4 MB
  + natsort                               7.1.1  pyhd8ed1ab_0            conda-forge/noarch                                                       33 KB
  + nbclient                              0.5.4  pyhd8ed1ab_0            conda-forge/noarch                                                       60 KB
  + nbconvert                             6.1.0  py39h6e9494a_1          conda-forge/osx-64                                                      541 KB
  + nbformat                              5.1.3  pyhd8ed1ab_0            conda-forge/noarch                                                       47 KB
  + ncurses                                 6.2  h2e338ed_4              conda-forge/osx-64                                                      Cached
  + nest-asyncio                          1.5.1  pyhd8ed1ab_0            conda-forge/noarch                                                        9 KB
  + networkx                              2.6.3  pyhd8ed1ab_0            conda-forge/noarch                                                        1 MB
  + nomkl                                   1.0  h5ca1d4c_0              conda-forge/noarch                                                        4 KB
  + numpy                                1.21.2  py39h7eed0ac_0          conda-forge/osx-64                                                        6 MB
  + olefile                                0.46  pyh9f0ad1d_1            conda-forge/noarch                                                       32 KB
  + openjdk                            11.0.9.1  hcf210ce_1              conda-forge/osx-64                                                      169 MB
  + openjpeg                              2.4.0  h6e7aa92_1              conda-forge/osx-64                                                      Cached
  + openssl                              1.1.1l  h0d85af4_0              conda-forge/osx-64                                                      Cached
  + packaging                              21.0  pyhd8ed1ab_0            conda-forge/noarch                                                       35 KB
  + pairix                                0.3.7  py39h0bb3d0f_3          bioconda/osx-64                                                          97 KB
  + pandas                                1.3.3  py39h4d6be9b_0          conda-forge/osx-64                                                       12 MB
  + pandoc                               2.14.2  h0d85af4_0              conda-forge/osx-64                                                       15 MB
  + pandocfilters                         1.5.0  pyhd8ed1ab_0            conda-forge/noarch                                                       11 KB
  + papermill                             2.3.3  pyhd8ed1ab_0            conda-forge/noarch                                                       32 KB
  + paramiko                              2.7.2  pyh9f0ad1d_0            conda-forge/noarch                                                      135 KB
  + parso                                 0.8.2  pyhd8ed1ab_0            conda-forge/noarch                                                       68 KB
  + partd                                 1.2.0  pyhd8ed1ab_0            conda-forge/noarch                                                       18 KB
  + pathspec                              0.9.0  pyhd8ed1ab_0            conda-forge/noarch                                                       31 KB
  + patsy                                 0.5.1  py_0                    conda-forge/noarch                                                      187 KB
  + pbzip2                               1.1.13  h9d27c22_1              conda-forge/osx-64                                                       49 KB
  + perl                                 5.32.1  0_h0d85af4_perl5        conda-forge/osx-64                                                      Cached
  + pexpect                               4.8.0  pyh9f0ad1d_2            conda-forge/noarch                                                       47 KB
  + pickleshare                           0.7.5  py39hde42818_1002       conda-forge/osx-64                                                       13 KB
  + pigz                                    2.6  h5dbffcc_0              conda-forge/osx-64                                                       88 KB
  + pillow                                8.2.0  py39h5fdd921_1          conda-forge/osx-64                                                      645 KB
  + pip                                  21.2.4  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + platformdirs                          2.3.0  pyhd8ed1ab_0            conda-forge/noarch                                                       14 KB
  + plotly                                5.3.1  pyhd8ed1ab_0            conda-forge/noarch                                                        7 MB
  + prompt-toolkit                       3.0.20  pyha770c72_0            conda-forge/noarch                                                      Cached
  + protobuf                             3.18.0  py39h9fcab8e_0          conda-forge/osx-64                                                      328 KB
  + psutil                                5.8.0  py39h89e85a6_1          conda-forge/osx-64                                                      Cached
  + ptyprocess                            0.7.0  pyhd3deb0d_0            conda-forge/noarch                                                       16 KB
  + pyasn1                                0.4.8  py_0                    conda-forge/noarch                                                       53 KB
  + pyasn1-modules                        0.2.7  py_0                    conda-forge/noarch                                                       60 KB
  + pybedtools                            0.8.2  py39h33336d3_1          bioconda/osx-64                                                          12 MB
  + pycparser                              2.20  pyh9f0ad1d_2            conda-forge/noarch                                                      Cached
  + pyfaidx                               0.6.2  pyh5e36f6f_0            bioconda/noarch                                                          29 KB
  + pygments                             2.10.0  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + pynacl                                1.4.0  py39h89e85a6_2          conda-forge/osx-64                                                        1 MB
  + pyopenssl                            20.0.1  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + pyparsing                             2.4.7  pyh9f0ad1d_0            conda-forge/noarch                                                       60 KB
  + pyrsistent                           0.17.3  py39h89e85a6_2          conda-forge/osx-64                                                      Cached
  + pysam                              0.16.0.1  py39h56703ae_3          bioconda/osx-64                                                           2 MB
  + pysftp                                0.2.9  py_1                    conda-forge/noarch                                                       15 KB
  + pysocks                               1.7.1  py39h6e9494a_3          conda-forge/osx-64                                                      Cached
  + python                                3.9.7  h1248fe1_1_cpython      conda-forge/osx-64                                                      Cached
  + python-dateutil                       2.8.2  pyhd8ed1ab_0            conda-forge/noarch                                                      240 KB
  + python-isal                          0.11.1  py39h89e85a6_0          conda-forge/osx-64                                                      117 KB
  + python-xxhash                         2.0.2  py39h89e85a6_0          conda-forge/osx-64                                                       19 KB
  + python_abi                              3.9  2_cp39                  conda-forge/osx-64                                                      Cached
  + pytz                                 2021.1  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + pyu2f                                 0.1.5  pyhd8ed1ab_0            conda-forge/noarch                                                       31 KB
  + pyyaml                                5.4.1  py39h89e85a6_1          conda-forge/osx-64                                                      Cached
  + pyzmq                                22.3.0  py39h7fec2f1_0          conda-forge/osx-64                                                      476 KB
  + readline                                8.1  h05e3726_0              conda-forge/osx-64                                                      Cached
  + regex                             2021.8.28  py39h89e85a6_0          conda-forge/osx-64                                                      344 KB
  + requests                             2.26.0  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + rich                                10.10.0  py39h6e9494a_0          conda-forge/osx-64                                                      Cached
  + rsa                                   4.7.2  pyh44b312d_0            conda-forge/noarch                                                       28 KB
  + ruffus                                2.8.4  pyh864c0ab_1            bioconda/noarch                                                         150 KB
  + s3transfer                            0.5.0  pyhd8ed1ab_0            conda-forge/noarch                                                       55 KB
  + samtools                               1.13  h7596a89_0              bioconda/osx-64                                                         404 KB
  + scikit-learn                         0.24.2  py39hd2caeff_1          conda-forge/osx-64                                                        7 MB
  + scipy                                 1.7.1  py39h056f1c0_0          conda-forge/osx-64                                                       20 MB
  + seaborn                              0.11.2  hd8ed1ab_0              conda-forge/noarch                                                        4 KB
  + seaborn-base                         0.11.2  pyhd8ed1ab_0            conda-forge/noarch                                                      223 KB
  + setuptools                           58.0.4  py39h6e9494a_1          conda-forge/osx-64                                                      Cached
  + simplejson                           3.17.5  py39h89e85a6_0          conda-forge/osx-64                                                      101 KB
  + six                                  1.16.0  pyh6c4a22f_0            conda-forge/noarch                                                      Cached
  + sortedcontainers                      2.4.0  pyhd8ed1ab_0            conda-forge/noarch                                                       26 KB
  + spectra                              0.0.11  py_1                    conda-forge/noarch                                                       19 KB
  + sqlalchemy                           1.4.24  py39h89e85a6_0          conda-forge/osx-64                                                        2 MB
  + sqlite                               3.36.0  h23a322b_1              conda-forge/osx-64                                                      Cached
  + statsmodels                          0.12.2  py39hc89836e_0          conda-forge/osx-64                                                       11 MB
  + tbb                                  2020.2  h940c156_4              conda-forge/osx-64                                                      132 KB
  + tblib                                 1.7.0  pyhd8ed1ab_0            conda-forge/noarch                                                       15 KB
  + tenacity                              8.0.1  pyhd8ed1ab_0            conda-forge/noarch                                                       21 KB
  + testpath                              0.5.0  pyhd8ed1ab_0            conda-forge/noarch                                                       86 KB
  + textwrap3                             0.9.2  py_0                    conda-forge/noarch                                                       12 KB
  + threadpoolctl                         2.2.0  pyh8a188c0_0            conda-forge/noarch                                                       16 KB
  + time                                    1.8  h01d97ff_0              conda-forge/osx-64                                                       36 KB
  + tk                                   8.6.11  h5dbffcc_1              conda-forge/osx-64                                                      Cached
  + tomli                                 1.2.1  pyhd8ed1ab_0            conda-forge/noarch                                                       15 KB
  + toolz                                0.11.1  py_0                    conda-forge/noarch                                                       46 KB
  + tornado                                 6.1  py39h89e85a6_1          conda-forge/osx-64                                                      645 KB
  + tqdm                                 4.62.3  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + trackhub                              0.2.4  pyh864c0ab_2            bioconda/noarch                                                         141 KB
  + traitlets                             5.1.0  pyhd8ed1ab_0            conda-forge/noarch                                                       82 KB
  + trim-galore                           0.6.7  hdfd78af_0              bioconda/noarch                                                          42 KB
  + typed-ast                             1.4.3  py39h89e85a6_0          conda-forge/osx-64                                                      197 KB
  + typing-extensions                  3.10.0.2  hd8ed1ab_0              conda-forge/noarch                                                        8 KB
  + typing_extensions                  3.10.0.2  pyha770c72_0            conda-forge/noarch                                                      Cached
  + tzdata                                2021a  he74cb21_1              conda-forge/noarch                                                      Cached
  + ucsc-bedgraphtobigwig                   377  h516baf0_1              bioconda/osx-64                                                         311 KB
  + ucsc-bedtobigbed                        377  h516baf0_1              bioconda/osx-64                                                         441 KB
  + ucsc-fatotwobit                         377  h516baf0_3              bioconda/osx-64                                                         310 KB
  + ucsc-fetchchromsizes                    377  h81a87d1_2              bioconda/osx-64                                                           7 KB
  + ujson                                 4.1.0  py39h9fcab8e_0          conda-forge/osx-64                                                       48 KB
  + urllib3                              1.26.7  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + wcwidth                               0.2.5  pyh9f0ad1d_2            conda-forge/noarch                                                      Cached
  + webencodings                          0.5.1  py_1                    conda-forge/noarch                                                       12 KB
  + wheel                                0.37.0  pyhd8ed1ab_1            conda-forge/noarch                                                      Cached
  + xopen                                 1.2.0  py39h6e9494a_0          conda-forge/osx-64                                                       22 KB
  + xxhash                                0.8.0  h35c211d_3              conda-forge/osx-64                                                       86 KB
  + xz                                    5.2.5  haf1e3a3_1              conda-forge/osx-64                                                      Cached
  + yaml                                  0.2.5  haf1e3a3_0              conda-forge/osx-64                                                      Cached
  + yarl                                  1.5.1  py39hb5aae12_0          conda-forge/osx-64                                                      132 KB
  + zeromq                                4.3.4  he49afe7_1              conda-forge/osx-64                                                      313 KB
  + zict                                  2.0.0  py_0                    conda-forge/noarch                                                       10 KB
  + zipp                                  3.5.0  pyhd8ed1ab_0            conda-forge/noarch                                                      Cached
  + zlib                                 1.2.11  h7795811_1010           conda-forge/osx-64                                                      Cached
  + zope.event                            4.5.0  pyh9f0ad1d_0            conda-forge/noarch                                                        9 KB
  + zope.interface                        5.4.0  py39h89e85a6_0          conda-forge/osx-64                                                      317 KB
  + zstd                                  1.4.9  h582d3a0_0              conda-forge/osx-64                                                      460 KB

  Summary:

  Install: 259 packages

  Total download: 442 MB

─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────

Updating build index: /Users/runner/conda/conda-bld

TEST START: /var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmphmm4m5fj/noarch/capcruncher-0.1.1a1-pyh5e36f6f_0.tar.bz2

## Package Plan ##

  environment location: /Users/runner/conda/conda-bld/capcruncher_1632378724492/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placeho


The following NEW packages will be INSTALLED:

    aiohttp:                       3.7.4.post0-py39h89e85a6_0   conda-forge                                                        
    ansiwrap:                      0.8.4-py_0                   conda-forge                                                        
    appnope:                       0.1.2-py39h6e9494a_1         conda-forge                                                        
    apsw:                          3.36.0.r1-py39h06734b0_0     conda-forge                                                        
    asciitree:                     0.3.3-py_2                   conda-forge                                                        
    async-timeout:                 3.0.1-py_1000                conda-forge                                                        
    async_generator:               1.10-py_0                    conda-forge                                                        
    attrs:                         21.2.0-pyhd8ed1ab_0          conda-forge                                                        
    backcall:                      0.2.0-pyh9f0ad1d_0           conda-forge                                                        
    backports:                     1.0-py_2                     conda-forge                                                        
    backports.functools_lru_cache: 1.6.4-pyhd8ed1ab_0           conda-forge                                                        
    bcrypt:                        3.2.0-py39h89e85a6_1         conda-forge                                                        
    bedtools:                      2.30.0-haa7f73a_2            bioconda                                                           
    biopython:                     1.79-py39h89e85a6_0          conda-forge                                                        
    black:                         21.9b0-pyhd8ed1ab_0          conda-forge                                                        
    bleach:                        4.1.0-pyhd8ed1ab_0           conda-forge                                                        
    bokeh:                         2.4.0-py39h6e9494a_0         conda-forge                                                        
    boto3:                         1.18.45-pyhd8ed1ab_0         conda-forge                                                        
    botocore:                      1.21.46-pyhd8ed1ab_0         conda-forge                                                        
    bowtie2:                       2.4.4-py39h8538cfa_0         bioconda                                                           
    brotlipy:                      0.7.0-py39h89e85a6_1001      conda-forge                                                        
    bzip2:                         1.0.8-h0d85af4_4             conda-forge                                                        
    c-ares:                        1.17.2-h0d85af4_0            conda-forge                                                        
    ca-certificates:               2021.5.30-h033912b_0         conda-forge                                                        
    cached-property:               1.5.2-hd8ed1ab_1             conda-forge                                                        
    cached_property:               1.5.2-pyha770c72_1           conda-forge                                                        
    cachetools:                    4.2.2-pyhd8ed1ab_0           conda-forge                                                        
    capcruncher:                   0.1.1a1-pyh5e36f6f_0         file:///var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmphmm4m5fj
    certifi:                       2021.5.30-py39h6e9494a_0     conda-forge                                                        
    cffi:                          1.14.6-py39he338e87_1        conda-forge                                                        
    cgatcore:                      0.6.7-py_0                   bioconda                                                           
    chardet:                       4.0.0-py39h6e9494a_1         conda-forge                                                        
    charset-normalizer:            2.0.0-pyhd8ed1ab_0           conda-forge                                                        
    click:                         8.0.1-py39h6e9494a_0         conda-forge                                                        
    cloudpickle:                   2.0.0-pyhd8ed1ab_0           conda-forge                                                        
    colorama:                      0.4.4-pyh9f0ad1d_0           conda-forge                                                        
    coloredlogs:                   15.0.1-py39h6e9494a_1        conda-forge                                                        
    colormath:                     3.0.0-py_2                   conda-forge                                                        
    commonmark:                    0.9.1-py_0                   conda-forge                                                        
    cooler:                        0.8.6-py_0                   bioconda                                                           
    coreutils:                     8.31-h0b31af3_0              conda-forge                                                        
    cryptography:                  3.4.7-py39ha2c9959_0         conda-forge                                                        
    cutadapt:                      3.4-py39ha492530_1           bioconda                                                           
    cycler:                        0.10.0-py_2                  conda-forge                                                        
    cytoolz:                       0.11.0-py39h89e85a6_3        conda-forge                                                        
    dask:                          2021.9.1-pyhd8ed1ab_0        conda-forge                                                        
    dask-core:                     2021.9.1-pyhd8ed1ab_0        conda-forge                                                        
    dataclasses:                   0.8-pyhc8e2a94_3             conda-forge                                                        
    debugpy:                       1.4.1-py39h9fcab8e_0         conda-forge                                                        
    decorator:                     4.4.2-py_0                   conda-forge                                                        
    defusedxml:                    0.7.1-pyhd8ed1ab_0           conda-forge                                                        
    dill:                          0.3.4-pyhd8ed1ab_0           conda-forge                                                        
    distributed:                   2021.9.1-py39h6e9494a_0      conda-forge                                                        
    dnaio:                         0.5.2-py39ha492530_0         bioconda                                                           
    docutils:                      0.17.1-py39h6e9494a_0        conda-forge                                                        
    drmaa:                         0.7.9-py_1000                conda-forge                                                        
    entrypoints:                   0.3-py39hde42818_1002        conda-forge                                                        
    fastqc:                        0.11.9-hdfd78af_1            bioconda                                                           
    flash:                         1.2.11-h5dbffcc_0            conda-forge                                                        
    font-ttf-dejavu-sans-mono:     2.37-hab24e00_0              conda-forge                                                        
    fontconfig:                    2.13.1-h10f422b_1005         conda-forge                                                        
    freetype:                      2.10.4-h4cff582_1            conda-forge                                                        
    fsspec:                        2021.8.1-pyhd8ed1ab_0        conda-forge                                                        
    ftputil:                       5.0.1-pyhd8ed1ab_0           conda-forge                                                        
    future:                        0.18.2-py39h6e9494a_3        conda-forge                                                        
    gevent:                        21.8.0-py39h89e85a6_0        conda-forge                                                        
    google-api-core:               2.0.1-pyhd8ed1ab_0           conda-forge                                                        
    google-auth:                   2.0.2-pyh6c4a22f_0           conda-forge                                                        
    google-cloud-core:             2.0.0-pyh6c4a22f_0           conda-forge                                                        
