Updating build index: /Users/runner/conda/conda-bld

TEST START: /var/folders/24/8k48jl6d249_n_qfxwsl6xvm0000gn/T/tmp2gah7ba6/noarch/bioconductor-ideal-1.16.0-r41hdfd78af_0.tar.bz2
Reloading output folder: /Users/runner/conda/conda-bld
  Package                                   Version  Build               Channel                                                                   Size
  + libtiff                                   4.3.0  hd146c10_2          conda-forge/osx-64                                                      Cached
  + libwebp-base                              1.2.1  h0d85af4_0          conda-forge/osx-64                                                      Cached
  + libxml2                                  2.9.12  h93ec3fd_0          conda-forge/osx-64                                                      Cached
  + libzlib                                  1.2.11  h9173be1_1013       conda-forge/osx-64                                                      Cached
  + llvm-openmp                              12.0.1  hda6cdc1_1          conda-forge/osx-64                                                      Cached
  + llvm-tools                               12.0.1  hd011deb_2          conda-forge/osx-64                                                      Cached
  + lz4-c                                     1.9.3  he49afe7_1          conda-forge/osx-64                                                      Cached
  + make                                        4.3  h22f3db7_1          conda-forge/osx-64                                                      Cached
  + mpc                                       1.2.1  hbb51d92_0          conda-forge/osx-64                                                      Cached
  + mpfr                                      4.1.0  h0f52abe_1          conda-forge/osx-64                                                      Cached
  + ncurses                                     6.2  h2e338ed_4          conda-forge/osx-64                                                      Cached
  + openssl                                   3.0.0  h0d85af4_1          conda-forge/osx-64                                                      Cached
  + pandoc                                     2.15  h0d85af4_0          conda-forge/osx-64                                                       16 MB
  + pango                                   1.48.10  h056538c_2          conda-forge/osx-64                                                      Cached
  + pcre                                       8.45  he49afe7_0          conda-forge/osx-64                                                      Cached
  + pcre2                                     10.37  ha16e1b2_0          conda-forge/osx-64                                                      Cached
  + pixman                                   0.40.0  hbcb3906_0          conda-forge/osx-64                                                      Cached
  + r-askpass                                   1.1  r41h28b5c78_2       conda-forge/osx-64                                                       27 KB
  + r-assertthat                              0.2.1  r41hc72bb7e_2       conda-forge/noarch                                                       70 KB
  + r-backports                               1.3.0  r41h28b5c78_0       conda-forge/osx-64                                                      103 KB
  + r-base                                    4.1.1  h65845f3_1          conda-forge/osx-64                                                      Cached
  + r-base64enc                               0.1_3  r41h28b5c78_1004    conda-forge/osx-64                                                       42 KB
  + r-bh                                   1.75.0_0  r41hc72bb7e_0       conda-forge/noarch                                                      Cached
  + r-biasedurn                                1.07  r41h9951f98_1004    conda-forge/osx-64                                                      336 KB
  + r-bibtex                                0.4.2.3  r41h28b5c78_0       conda-forge/osx-64                                                      101 KB
  + r-bit                                     4.0.4  r41h28b5c78_0       conda-forge/osx-64                                                      619 KB
  + r-bit64                                   4.0.5  r41h28b5c78_0       conda-forge/osx-64                                                      514 KB
  + r-bitops                                  1.0_7  r41h28b5c78_0       conda-forge/osx-64                                                       42 KB
  + r-blob                                    1.2.2  r41hc72bb7e_0       conda-forge/noarch                                                       64 KB
  + r-brio                                    1.1.2  r41h28b5c78_0       conda-forge/osx-64                                                       36 KB
  + r-bslib                                   0.3.1  r41hc72bb7e_0       conda-forge/noarch                                                        4 MB
  + r-cachem                                  1.0.6  r41h28b5c78_0       conda-forge/osx-64                                                       71 KB
  + r-callr                                   3.7.0  r41hc72bb7e_0       conda-forge/noarch                                                      439 KB
  + r-catools                                1.18.2  r41h9951f98_0       conda-forge/osx-64                                                      226 KB
  + r-cli                                     3.0.1  r41h9951f98_1       conda-forge/osx-64                                                      701 KB
  + r-cluster                                 2.1.2  r41h749f5a1_0       conda-forge/osx-64                                                      569 KB
  + r-codetools                              0.2_18  r41hc72bb7e_0       conda-forge/noarch                                                      106 KB
  + r-colorspace                              2.0_2  r41h28b5c78_0       conda-forge/osx-64                                                        3 MB
  + r-commonmark                                1.7  r41h28b5c78_1002    conda-forge/osx-64                                                      127 KB
  + r-crayon                                  1.4.1  r41hc72bb7e_0       conda-forge/noarch                                                      145 KB
  + r-crosstalk                               1.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      680 KB
  + r-curl                                    4.3.2  r41h28b5c78_0       conda-forge/osx-64                                                      780 KB
  + r-data.table                             1.14.2  r41ha76789d_0       conda-forge/osx-64                                                        2 MB
  + r-dbi                                     1.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      678 KB
  + r-dbplyr                                  2.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      826 KB
  + r-dendextend                             1.15.1  r41hc72bb7e_0       conda-forge/noarch                                                        4 MB
  + r-desc                                    1.4.0  r41hc72bb7e_0       conda-forge/noarch                                                      557 KB
  + r-diffobj                                 0.3.5  r41h28b5c78_0       conda-forge/osx-64                                                        1 MB
  + r-digest                                 0.6.28  r41h9951f98_0       conda-forge/osx-64                                                      205 KB
  + r-doparallel                             1.0.16  r41hc72bb7e_0       conda-forge/noarch                                                       72 KB
  + r-dplyr                                   1.0.7  r41h9951f98_0       conda-forge/osx-64                                                        1 MB
  + r-dt                                       0.19  r41hc72bb7e_0       conda-forge/noarch                                                        1 MB
  + r-egg                                     0.4.5  r41hc72bb7e_2       conda-forge/noarch                                                      824 KB
  + r-ellipsis                                0.3.2  r41h28b5c78_0       conda-forge/osx-64                                                       40 KB
  + r-evaluate                                 0.14  r41hc72bb7e_2       conda-forge/noarch                                                       81 KB
  + r-fansi                                   0.5.0  r41h28b5c78_0       conda-forge/osx-64                                                      209 KB
  + r-farver                                  2.1.0  r41h9951f98_0       conda-forge/osx-64                                                        1 MB
  + r-fastmap                                 1.1.0  r41h9951f98_0       conda-forge/osx-64                                                       68 KB
  + r-fdrtool                                1.2.16  r41h28b5c78_0       conda-forge/osx-64                                                      154 KB
  + r-filelock                                1.0.2  r41h28b5c78_1002    conda-forge/osx-64                                                       28 KB
  + r-fontawesome                             0.2.2  r41hc72bb7e_0       conda-forge/noarch                                                        1 MB
  + r-foreach                                 1.5.1  r41hc72bb7e_0       conda-forge/noarch                                                      132 KB
  + r-formatr                                  1.11  r41hc72bb7e_0       conda-forge/noarch                                                      165 KB
  + r-fs                                      1.5.0  r41h9951f98_0       conda-forge/osx-64                                                      303 KB
  + r-futile.logger                           1.4.3  r41hc72bb7e_1003    conda-forge/noarch                                                      108 KB
  + r-futile.options                          1.0.1  r41hc72bb7e_1002    conda-forge/noarch                                                       27 KB
  + r-gclus                                   1.3.2  r41hc72bb7e_2       conda-forge/noarch                                                      434 KB
  + r-generics                                0.1.1  r41hc72bb7e_0       conda-forge/noarch                                                       89 KB
  + r-ggplot2                                 3.3.5  r41hc72bb7e_0       conda-forge/noarch                                                        4 MB
  + r-ggrepel                                 0.9.1  r41h9951f98_0       conda-forge/osx-64                                                      425 KB
  + r-glue                                    1.4.2  r41h28b5c78_0       conda-forge/osx-64                                                      140 KB
  + r-gplots                                  3.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      602 KB
  + r-gridbase                                0.4_7  r41hc72bb7e_1003    conda-forge/noarch                                                      181 KB
  + r-gridextra                                 2.3  r41hc72bb7e_1003    conda-forge/noarch                                                        1 MB
  + r-gtable                                  0.3.0  r41hc72bb7e_3       conda-forge/noarch                                                      423 KB
  + r-gtools                                  3.9.2  r41h28b5c78_0       conda-forge/osx-64                                                      362 KB
  + r-heatmaply                               1.3.0  r41hc72bb7e_0       conda-forge/noarch                                                        2 MB
  + r-hexbin                                 1.28.2  r41h749f5a1_0       conda-forge/osx-64                                                        1 MB
  + r-highr                                     0.9  r41hc72bb7e_0       conda-forge/noarch                                                       57 KB
  + r-hms                                     1.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      106 KB
  + r-htmltools                               0.5.2  r41h9951f98_0       conda-forge/osx-64                                                      343 KB
  + r-htmlwidgets                             1.5.4  r41hc72bb7e_0       conda-forge/noarch                                                      808 KB
  + r-httpuv                                  1.6.3  r41h9951f98_0       conda-forge/osx-64                                                      599 KB
  + r-httr                                    1.4.2  r41hc72bb7e_0       conda-forge/noarch                                                      496 KB
  + r-igraph                                  1.2.7  r41hc81bdb1_0       conda-forge/osx-64                                                        4 MB
  + r-isoband                                 0.2.5  r41h9951f98_0       conda-forge/osx-64                                                        2 MB
  + r-iterators                              1.0.13  r41hc72bb7e_0       conda-forge/noarch                                                      339 KB
  + r-jquerylib                               0.1.4  r41hc72bb7e_0       conda-forge/noarch                                                      367 KB
  + r-jsonlite                                1.7.2  r41h28b5c78_0       conda-forge/osx-64                                                      458 KB
  + r-kernsmooth                            2.23_20  r41he19034d_0       conda-forge/osx-64                                                       98 KB
  + r-knitr                                    1.35  r41hc72bb7e_0       conda-forge/noarch                                                        1 MB
  + r-labeling                                0.4.2  r41hc72bb7e_0       conda-forge/noarch                                                       67 KB
  + r-lambda.r                                1.2.4  r41hc72bb7e_1       conda-forge/noarch                                                      120 KB
  + r-later                                   1.2.0  r41h9951f98_0       conda-forge/osx-64                                                      130 KB
  + r-lattice                               0.20_45  r41h28b5c78_0       conda-forge/osx-64                                                        1 MB
  + r-lazyeval                                0.2.2  r41h28b5c78_2       conda-forge/osx-64                                                      162 KB
  + r-lifecycle                               1.0.1  r41hc72bb7e_0       conda-forge/noarch                                                      109 KB
  + r-locfit                                1.5_9.4  r41h28b5c78_1       conda-forge/osx-64                                                      576 KB
  + r-magrittr                                2.0.1  r41h28b5c78_1       conda-forge/osx-64                                                      209 KB
  + r-markdown                                  1.1  r41h28b5c78_1       conda-forge/osx-64                                                      140 KB
  + r-mass                                   7.3_54  r41h28b5c78_0       conda-forge/osx-64                                                        1 MB
  + r-matrix                                  1.3_4  r41hc2c5f09_0       conda-forge/osx-64                                                        4 MB
  + r-matrixstats                            0.61.0  r41h28b5c78_0       conda-forge/osx-64                                                      464 KB
  + r-memoise                                 2.0.0  r41hc72bb7e_0       conda-forge/noarch                                                       56 KB
  + r-mgcv                                   1.8_38  r41hf27e4f0_0       conda-forge/osx-64                                                        3 MB
  + r-mime                                     0.12  r41h28b5c78_0       conda-forge/osx-64                                                       50 KB
  + r-munsell                                 0.5.0  r41hc72bb7e_1003    conda-forge/noarch                                                      247 KB
  + r-nlme                                  3.1_153  r41h749f5a1_0       conda-forge/osx-64                                                        2 MB
  + r-nmf                                    0.21.0  r41h9951f98_1004    conda-forge/osx-64                                                        3 MB
  + r-openssl                                 1.4.5  r41hfc1e889_1       conda-forge/osx-64                                                        1 MB
  + r-pheatmap                               1.0.12  r41hc72bb7e_2       conda-forge/noarch                                                       89 KB
  + r-pillar                                  1.6.4  r41hc72bb7e_0       conda-forge/noarch                                                      991 KB
  + r-pkgconfig                               2.0.3  r41hc72bb7e_1       conda-forge/noarch                                                       25 KB
  + r-pkgload                                 1.2.3  r41h9951f98_0       conda-forge/osx-64                                                      170 KB
  + r-pkgmaker                               0.32.2  r41hc72bb7e_0       conda-forge/noarch                                                      695 KB
  + r-plogr                                   0.2.0  r41hc72bb7e_1003    conda-forge/noarch                                                       20 KB
  + r-plotly                                 4.10.0  r41hc72bb7e_0       conda-forge/noarch                                                        3 MB
  + r-plyr                                    1.8.6  r41h9951f98_1       conda-forge/osx-64                                                      834 KB
  + r-png                                     0.1_7  r41h28b5c78_1004    conda-forge/osx-64                                                       57 KB
  + r-praise                                  1.0.0  r41hc72bb7e_1004    conda-forge/noarch                                                       23 KB
  + r-prettyunits                             1.1.1  r41hc72bb7e_1       conda-forge/noarch                                                       41 KB
  + r-processx                                3.5.2  r41h28b5c78_0       conda-forge/osx-64                                                      300 KB
  + r-progress                                1.2.2  r41hc72bb7e_2       conda-forge/noarch                                                       91 KB
  + r-promises                              1.2.0.1  r41h9951f98_0       conda-forge/osx-64                                                        2 MB
  + r-ps                                      1.6.0  r41h28b5c78_0       conda-forge/osx-64                                                      291 KB
  + r-purrr                                   0.3.4  r41h28b5c78_1       conda-forge/osx-64                                                      408 KB
  + r-qap                                     0.1_1  r41h749f5a1_1006    conda-forge/osx-64                                                      396 KB
  + r-r6                                      2.5.1  r41hc72bb7e_0       conda-forge/noarch                                                       89 KB
  + r-rappdirs                                0.3.3  r41h28b5c78_0       conda-forge/osx-64                                                       49 KB
  + r-rcolorbrewer                            1.1_2  r41h785f33e_1003    conda-forge/noarch                                                       64 KB
  + r-rcpp                                    1.0.7  r41h9951f98_0       conda-forge/osx-64                                                      Cached
  + r-rcpparmadillo                      0.10.7.0.0  r41h7190c71_0       conda-forge/osx-64                                                        1 MB
  + r-rcurl                                1.98_1.5  r41h28b5c78_0       conda-forge/osx-64                                                      961 KB
  + r-registry                                0.5_1  r41hc72bb7e_2       conda-forge/noarch                                                      205 KB
  + r-rematch2                                2.1.2  r41hc72bb7e_1       conda-forge/noarch                                                       52 KB
  + r-rentrez                                 1.2.3  r41h785f33e_0       conda-forge/noarch                                                      143 KB
  + r-reshape2                                1.4.4  r41h9951f98_1       conda-forge/osx-64                                                      127 KB
  + r-restfulr                               0.0.13  r41h9e43be8_1       bioconda/osx-64                                                         421 KB
  + r-rintrojs                                0.3.0  r41hc72bb7e_0       conda-forge/noarch                                                       62 KB
  + r-rjson                                  0.2.20  r41h9951f98_1002    conda-forge/osx-64                                                      147 KB
  + r-rlang                                  0.4.12  r41h28b5c78_0       conda-forge/osx-64                                                        1 MB
  + r-rmarkdown                                2.11  r41hc72bb7e_0       conda-forge/noarch                                                        3 MB
  + r-rngtools                                1.5.2  r41hc72bb7e_0       conda-forge/noarch                                                       97 KB
  + r-rprojroot                               2.0.2  r41hc72bb7e_0       conda-forge/noarch                                                      110 KB
  + r-rsqlite                                 2.2.8  r41h9951f98_0       conda-forge/osx-64                                                        1 MB
  + r-rstudioapi                               0.13  r41hc72bb7e_0       conda-forge/noarch                                                      281 KB
  + r-sass                                    0.4.0  r41h9951f98_0       conda-forge/osx-64                                                        2 MB
  + r-scales                                  1.1.1  r41hc72bb7e_0       conda-forge/noarch                                                      557 KB
  + r-seriation                               1.3.1  r41h749f5a1_0       conda-forge/osx-64                                                        1 MB
  + r-shiny                                   1.7.1  r41h785f33e_0       conda-forge/noarch                                                        4 MB
  + r-shinyace                                0.4.1  r41hc72bb7e_1       conda-forge/noarch                                                        1 MB
  + r-shinybs                                  0.61  r41hc72bb7e_1003    conda-forge/noarch                                                      121 KB
  + r-shinydashboard                          0.7.2  r41hc72bb7e_0       conda-forge/noarch                                                      293 KB
  + r-slam                                   0.1_48  r41heebf21a_0       conda-forge/osx-64                                                      202 KB
  + r-snow                                    0.4_3  r41hc72bb7e_1002    conda-forge/noarch                                                      124 KB
  + r-sourcetools                             0.1.7  r41he49afe7_1002    conda-forge/osx-64                                                       48 KB
  + r-sparsem                                  1.81  r41h749f5a1_0       conda-forge/osx-64                                                        1 MB
  + r-stringi                                 1.7.5  r41hd783aa8_0       conda-forge/osx-64                                                      840 KB
  + r-stringr                                 1.4.0  r41hc72bb7e_2       conda-forge/noarch                                                      210 KB
  + r-survival                               3.2_13  r41h28b5c78_0       conda-forge/osx-64                                                        7 MB
  + r-sys                                       3.4  r41h28b5c78_0       conda-forge/osx-64                                                       46 KB
  + r-testthat                                3.1.0  r41h9951f98_0       conda-forge/osx-64                                                        2 MB
  + r-threejs                                 0.3.3  r41hc72bb7e_1       conda-forge/noarch                                                      916 KB
  + r-tibble                                  3.1.5  r41h28b5c78_0       conda-forge/osx-64                                                      759 KB
  + r-tidyr                                   1.1.4  r41h9951f98_0       conda-forge/osx-64                                                      796 KB
  + r-tidyselect                              1.1.1  r41hbe3e9c8_0       conda-forge/osx-64                                                      195 KB
  + r-tinytex                                  0.34  r41hc72bb7e_0       conda-forge/noarch                                                      128 KB
  + r-tsp                                    1.1_11  r41h28b5c78_0       conda-forge/osx-64                                                      970 KB
  + r-upsetr                                  1.4.0  r41hc72bb7e_2       conda-forge/noarch                                                        4 MB
  + r-utf8                                    1.2.2  r41h28b5c78_0       conda-forge/osx-64                                                      157 KB
  + r-vctrs                                   0.3.8  r41h28b5c78_1       conda-forge/osx-64                                                        1 MB
  + r-viridis                                 0.6.2  r41hc72bb7e_0       conda-forge/noarch                                                        3 MB
  + r-viridislite                             0.4.0  r41hc72bb7e_0       conda-forge/noarch                                                        1 MB
  + r-waldo                                   0.3.1  r41hc72bb7e_0       conda-forge/noarch                                                      103 KB
  + r-webshot                                 0.5.2  r41hc72bb7e_1       conda-forge/noarch                                                      131 KB
  + r-withr                                   2.4.2  r41hc72bb7e_0       conda-forge/noarch                                                      220 KB
  + r-xfun                                     0.27  r41h9951f98_0       conda-forge/osx-64                                                      365 KB
  + r-xml                                  3.99_0.8  r41h28b5c78_0       conda-forge/osx-64                                                        2 MB
  + r-xtable                                  1.8_4  r41hc72bb7e_3       conda-forge/noarch                                                      699 KB
  + r-yaml                                    2.2.1  r41h28b5c78_1       conda-forge/osx-64                                                      112 KB
  + readline                                    8.1  h05e3726_0          conda-forge/osx-64                                                      Cached
  + tapi                                  1100.0.11  h9ce4665_0          conda-forge/osx-64                                                      Cached
  + tk                                       8.6.11  h5dbffcc_1          conda-forge/osx-64                                                      Cached
  + tktable                                    2.10  h49f0cf7_3          conda-forge/osx-64                                                      Cached
  + xz                                        5.2.5  haf1e3a3_1          conda-forge/osx-64                                                      Cached
  + zlib                                     1.2.11  h9173be1_1013       conda-forge/osx-64                                                      Cached
  + zstd                                      1.5.0  h582d3a0_0          conda-forge/osx-64                                                      Cached

  Summary:

  Install: 290 packages

  Total download: 243 MB

─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────


## Package Plan ##

  environment location: /Users/runner/conda/conda-bld/bioconductor-ideal_1635348009608/_test_env_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_placehold_


The following NEW packages will be INSTALLED:

    _r-mutex:                          1.0.1-anacondar_1         conda-forge                                                        
    bioconductor-annotate:             1.70.0-r41hdfd78af_0      bioconda                                                           
    bioconductor-annotationdbi:        1.54.0-r41hdfd78af_0      bioconda                                                           
    bioconductor-annotationforge:      1.34.0-r41hdfd78af_0      bioconda                                                           
    bioconductor-biobase:              2.52.0-r41h68a2ddb_0      bioconda                                                           
    bioconductor-biocfilecache:        2.0.0-r41hdfd78af_0       bioconda                                                           
